track_id	134_track_name_YFA	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	latin
73kgeinD9RMBp6r6yqUA6w	Long Cool Woman (In a Black Dress)	The Hollies	27	73kgeinD9RMBp6r6yqUA6w	20 Golden Greats	1978-07-01	Classic Rock Greatest Hits	73kgeinD9RMBp6r6yqUA6w	0.761_0.788	4	-11.672	1v	0.0596	0.44	0.00531	0.341	0.768	138.902	197133	NA	NA	classic rock	NA
7g6j2SGvsvcUi6OLD9Qe1o	White Room	Cream	33	7g6j2SGvsvcUi6OLD9Qe1o	Gold	2005-01-01	Classic Rock Greatest Hits	7g6j2SGvsvcUi6OLD9Qe1o	0.55_0.605	0	-12.7	1v	0.0297	0.168	0.00573	0.0562	0.497	109.823	298373	NA	NA	classic rock	NA
74DrA5fFoGSy4xgkZarZtP	Dream Weaver	Gary Wright	56	74DrA5fFoGSy4xgkZarZtP	The Dream Weaver	1975	Classic Rock Greatest Hits	74DrA5fFoGSy4xgkZarZtP	0.266_0.389	4	-13.682	1	0.0305	0.244	1.42e-06	0.0688	0.148	140.243	256173	NA	NA	classic rock	NA
08onVqQ8YicJ98Ycm1qoLf	Urgent	Foreigner	58	08onVqQ8YicJ98Ycm1qoLf	4 (Expanded)	1981	Classic Rock Radio	08onVqQ8YicJ98Ycm1qoLf	0.855_0.803	4	-5.849	0	0.0316	0.342	0.00732	0.0841	0.962	114.867	271200	NA	NA	classic rock	NA
0fsj3HxzBHev6EJ7OLFE3r	Double Vision	Foreigner	52	0fsj3HxzBHev6EJ7OLFE3r	Double Vision (Expanded)	1978	Classic Rock Radio	0fsj3HxzBHev6EJ7OLFE3r	0.682_0.711	9	-7.637	0	0.0325	0.179	9.53e-05	0.126	0.766	129.546	224533	NA	NA	classic rock	NA
16x9viSmRS3PII71Pdeowc	Roll with the Changes	REO Speedwagon	57	16x9viSmRS3PII71Pdeowc	You Can Tune a Piano, But You Cant Tuna Fish	1978-03-16	Classic Rock Radio	16x9viSmRS3PII71Pdeowc	0.204_0.896	0	-5.931	1	0.049	0.00266	0	0.152	0.653	90.6	335827	NA	NA	classic rock	NA
57ebBLITHpRgRKGrlbxMZS	Faithfully	Journey	67	57ebBLITHpRgRKGrlbxMZS	Frontiers	1983-02-01	Classic Rock Radio	57ebBLITHpRgRKGrlbxMZS	0.202_0.644	11	-5.212	1	0.0324	0.0979	0	0.109	0.252	85.04	267080	NA	NA	classic rock	NA
60F6ntlU0uSzgChmyQyVJP	Blue Collar Man (Long Nights)	Styx	50	60F6ntlU0uSzgChmyQyVJP	Pieces Of Eight	1978-01-01	Classic Rock Radio	60F6ntlU0uSzgChmyQyVJP	0.446_0.598	2	-11.264	0	0.0363	0.0112	0	0.057	0.778	124.251	247373	NA	NA	classic rock	NA
2ZBalNGwjqdKJd29O76wBV	Heat Of The Moment	Asia	8	2ZBalNGwjqdKJd29O76wBV	Asia	1982-01-01	Classic Rock Radio	2ZBalNGwjqdKJd29O76wBV	0.324_0.84	1	-7.31	1	0.0489	0.358	9.96219395229127	0.367	0.576	136.136	227627	NA	NA	classic rock	NA
300zfRaCgTmEm5Eqe3HqZZ	Ghostbusters	Ray Parker, Jr.	64	300zfRaCgTmEm5Eqe3HqZZ	Arista Heritage Series: Ray Parker	1978	Classic Rock Radio	300zfRaCgTmEm5Eqe3HqZZ	0.779_0.717	6	-9.7	0	0.0335	0.0125	0.0536	0.355	0.789	115.384	240800	NA	NA	classic rock	NA
3zECldeBYO8lj8QZlUB2Be	Born To Be Wild - Single Version	Steppenwolf	2	3zECldeBYO8lj8QZlUB2Be	Gold	2005-01-11	Classic Rock Radio	3zECldeBYO8lj8QZlUB2Be	0.467_0.827	9	-6.858	1v	0.0967	0.263	0.778	0.194	0.562	146.045	210187	NA	NA	classic rock	NA
2ZOTtG7v1OrSNs6EINIGb4	Black Betty	Ram Jam	67	2ZOTtG7v1OrSNs6EINIGb4	The Very Best Of Ram Jam	1990-02-27	Classic Rock Radio	2ZOTtG7v1OrSNs6EINIGb4	0.465_0.865	11	-9.573	0	0.098	0.018	0.00135	0.0769	0.677	117.528	237893	NA	NA	classic rock	NA
0cKuO2BdECtbVQDCGx1dqa	Eye of the Tiger	Survivor	48	0cKuO2BdECtbVQDCGx1dqa	The Best Of Survivor	2006	Classic Rock Radio	0cKuO2BdECtbVQDCGx1dqa	0.824_0.556	0	-10.711	0	0.033	0.146	0.000394	0.0839	0.566	108.858	245640	NA	NA	classic rock	NA
2xabqm0YNQCTcPteQjJ22K	Only the Good Die Young	Billy Joel	56	2xabqm0YNQCTcPteQjJ22K	The Stranger	1977-09-29	Classic Rock Radio	2xabqm0YNQCTcPteQjJ22K	0.579_0.872	0	-6.126	1	0.159	0.159	0	0.0935	0.761	76.214	235560	NA	NA	classic rock	NA
2QgWuCtBpNIpl5trmKCxRf	American Pie	Don McLean	71	2QgWuCtBpNIpl5trmKCxRf	The Best Of Don McLean	1988-01-01	Classic Rock Radio	2QgWuCtBpNIpl5trmKCxRf	0.527_0.509	7	-10.893	1	0.0628	0.6	0	0.144	0.497	138.317	515867	NA	NA	classic rock	NA
27BiHcQDEkxVn69zy1t3Es	Barracuda	Heart	1	27BiHcQDEkxVn69zy1t3Es	Little Queen	1977-05-14	Classic Rock Radio	27BiHcQDEkxVn69zy1t3Es	0.51_0.926	4	-4.073	0	0.0613	0.00368	0.0365	0.137	0.6	137.374	262853	NA	NA	classic rock	NA
15rjQH7nTcTomKwfVMd4xl	Go Your Own Way	Fleetwood Mac	57	15rjQH7nTcTomKwfVMd4xl	Greatest Hits	1988-11-21	Classic Rock Radio	15rjQH7nTcTomKwfVMd4xl	0.597_0.812	5	-12.062	1	0.0315	0.0219	0.00106	0.102	0.823	135.68	218400	NA	NA	classic rock	NA
5uw9UIOXj6R8pOwXte8F5h	Little Lies	Fleetwood Mac	18	5uw9UIOXj6R8pOwXte8F5h	Tango In The Night	1987-04-13	Classic Rock Radio	5uw9UIOXj6R8pOwXte8F5h	0.63_0.688	2	-9.816	1	0.0266	0.124	4.78e-05	0.158	0.893	124.825	218040	NA	NA	classic rock	NA
19Ym5Sg0YyOCa6ao21bdoG	Gypsy	Fleetwood Mac	69	19Ym5Sg0YyOCa6ao21bdoG	Greatest Hits	1988-11-21	Classic Rock Radio	19Ym5Sg0YyOCa6ao21bdoG	0.622_0.54	5	-13.99	1	0.0261	0.017	0.00771	0.265	0.847	130.879	264907	NA	NA	classic rock	NA
6i8ecOsx4J2Px1maiqzqoG	Everywhere	Fleetwood Mac	27	6i8ecOsx4J2Px1maiqzqoG	Tango In The Night	1987-04-13	Classic Rock Radio	6i8ecOsx4J2Px1maiqzqoG	0.69_0.54	4	-10.516	1	0.0317	0.218	8.83428064708132	0.115	0.764	114.846	222733	NA	NA	classic rock	NA
1TfqLAPs4K3s2rJMoCokcS	Sweet Dreams (Are Made of This) - Remastered	Eurythmics	81	1TfqLAPs4K3s2rJMoCokcS	Sweet Dreams (Are Made Of This)	1983-01-21	Classic Rock Radio	1TfqLAPs4K3s2rJMoCokcS	0.692_0.711	0	-7.498	0	0.0317	0.227	0	0.12	0.875	125.135	216933	NA	NA	classic rock	NA
2WfaOiMkCvy7F5fcp2zZ8L	Take on Me	a-ha	83	2WfaOiMkCvy7F5fcp2zZ8L	Hunting High and Low	1985-06-01	Classic Rock Radio	2WfaOiMkCvy7F5fcp2zZ8L	0.573_0.902	6	-7.638	0	0.054	0.018	0.00125	0.0928	0.876	84.412	225280	NA	NA	classic rock	NA
2olVm1lHicpveMAo4AUDRB	The Power Of Love	Huey Lewis & The News	72	2olVm1lHicpveMAo4AUDRB	Greatest Hits: Huey Lewis And The News	2006-01-01	Classic Rock Radio	2olVm1lHicpveMAo4AUDRB	0.768_0.829	5	-5.109	1	0.0313	0.0964	2.92e-05	0.097	0.962	118.773	234333	NA	NA	classic rock	NA
5ZpDiWqCG93McsnuHu9uCR	The Safety Dance	Men Without Hats	54	5ZpDiWqCG93McsnuHu9uCR	Rhythm of Youth	1982	Classic Rock Radio	5ZpDiWqCG93McsnuHu9uCR	0.779_0.742	5	-8.534	1	0.0368	0.0463	5.56e-05	0.157	0.286	100.2	277480	NA	NA	classic rock	NA
6t1FIJlZWTQfIZhsGjaulM	Video Killed The Radio Star	The Buggles	63	6t1FIJlZWTQfIZhsGjaulM	The Age Of Plastic	1980-01-10	Classic Rock Radio	6t1FIJlZWTQfIZhsGjaulM	0.675_0.61	1	-13.811	1	0.085	0.0852	0.0188	0.159	0.344	131.037	253800	NA	NA	classic rock	NA
69QHm3pustz01CJRwdo20z	Hells Bells	AC/DC	70	69QHm3pustz01CJRwdo20z	Back In Black	1980-07-25	Classic Rock Playlist.	69QHm3pustz01CJRwdo20z	0.389_0.873	4	-4.768	0	0.0475	0.00532	0.0055	0.273	0.303	106.767	312293	NA	NA	classic rock	NA
72hcFp4tYkd3dbNA9dZ3Pv	Bad Medicine	Bon Jovi	67	72hcFp4tYkd3dbNA9dZ3Pv	New Jersey (Deluxe Edition)	1988-09-13	Classic Rock Playlist.	72hcFp4tYkd3dbNA9dZ3Pv	0.555_0.973	9	-3.804	1	0.035	0.048	0	0.0853	0.805	118.642	316707	NA	NA	classic rock	NA
1jF5Id0OPFU1Mae8BEUF5u	Youth Gone Wild	Skid Row	62	1jF5Id0OPFU1Mae8BEUF5u	Skid Row	1989-01-24	Classic Rock Playlist.	1jF5Id0OPFU1Mae8BEUF5u	0.536_0.72	7	-11.277	0	0.0436	0.00202	0.000127	0.357	0.633	117.367	198907	NA	NA	classic rock	NA
2jz6rWGqVCYsymwxGoaON4	Detroit Rock City	KISS	68	2jz6rWGqVCYsymwxGoaON4	Double Platinum	1978-01-01	Classic Rock Playlist.	2jz6rWGqVCYsymwxGoaON4	0.546_0.901	5	-6.729	1v	0.0685	0.0422	4.48e-05	0.292	0.459	90.591	215933	NA	NA	classic rock	NA
29pzjF6ZkzcW3ofgOVbF0t	Here I Go Again	Whitesnake	60	29pzjF6ZkzcW3ofgOVbF0t	Saints & Sinners	1982-11-20	Classic Rock Playlist.	29pzjF6ZkzcW3ofgOVbF0t	0.213_0.634	4	-12.967	0	0.0596	0.369	0.00199	0.359	0.354	174.443	308800	NA	NA	classic rock	NA
0C80GCp0mMuBzLf3EAXqxv	Shoot to Thrill	AC/DC	69	0C80GCp0mMuBzLf3EAXqxv	Back In Black	1980-07-25	Classic Rock Playlist.	0C80GCp0mMuBzLf3EAXqxv	0.457_0.904	2	-5.303	1	0.0747	0.000239	0.0879	0.396	0.48	141.038	317427	NA	NA	classic rock	NA
0s6e7ZafqOAUBDoQYGmxrc	Every Little Step	Bobby Brown	56	0s6e7ZafqOAUBDoQYGmxrc	Dont Be Cruel	1988-01-01	Classic Rock Playlist.	0s6e7ZafqOAUBDoQYGmxrc	0.79_0.653	1	-11.511	1v	0.0397	0.00717	0	0.0386	0.94	99.826	237240	NA	NA	classic rock	NA
2APxH5XbOLDTmW9X5yi6Hw	Dreams	Van Halen	57	2APxH5XbOLDTmW9X5yi6Hw	5150	1986-03-24	Classic Rock Playlist.	2APxH5XbOLDTmW9X5yi6Hw	0.455_0.758	0	-11.361	1	0.0454	0.223	2.51e-06	0.0986	0.54	141.304	294000	NA	NA	classic rock	NA
11hrac0abM5C78XGjnxsNx	Dreams - Live	Van Halen	32	11hrac0abM5C78XGjnxsNx	Van Halen Live: Right Here, Right Now	1993-02-23	Classic Rock Playlist.	11hrac0abM5C78XGjnxsNx	0.464_0.94	0	-8.06	1	0.0457	0.000184	0.11	0.988	0.346	146.595	289267	NA	NA	classic rock	NA
7pN5EnbsRXnuYlsTHPzj6J	Renagade	Bulletboys	30	7pN5EnbsRXnuYlsTHPzj6J	Warriors Of Rock	2010-10-01	Classic Rock Playlist.	7pN5EnbsRXnuYlsTHPzj6J	0.452_0.604	2	-8.239	0	0.0315	0.0146	0.00763	0.18	0.556	106.045	233547	NA	NA	classic rock	NA
0X1sqQ652p1sceKM2nJlIJ	Runaway	Bon Jovi	69	0X1sqQ652p1sceKM2nJlIJ	Bon Jovi	1984-01-01	Classic Rock Playlist.	0X1sqQ652p1sceKM2nJlIJ	0.475_0.899	9	-4.321	0	0.0637	0.00375	1.91e-05	0.14	0.603	152.445	230667	NA	NA	classic rock	NA
2AmEv442DGwSxMGZ9XEvBA	Rock Of Ages	Def Leppard	61	2AmEv442DGwSxMGZ9XEvBA	Pyromania (Deluxe)	1983-01-20	Classic Rock Playlist.	2AmEv442DGwSxMGZ9XEvBA	0.706_0.785	11	-7.666	0	0.041	0.00802	0.0319	0.195	0.636	105.893	247829	NA	NA	classic rock	NA
NA	In My Mind	The Amazons	7	NA	Introducing... The Amazons	2020-01-17	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.326_0.918	0	-4.207	0	0.0677	0.000102	0.00397	0.0719	0.546	155.046	230625	NA	NA	permanent wave	NA
NA	Half Your Age	Joywave	56	NA	Half Your Age	2020-01-07	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.463_0.786	9	-4.323	1	0.0323	0.0112	8.61640329337679	0.654	0.492	84.966	209227	NA	NA	permanent wave	NA
NA	Westside	FMLYBND	32	NA	Fmlybnd	2020-01-01	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.626_0.621	2	-8.665	1	0.0443	0.0263	2.64e-05	0.204	0.708	150.089	197354	NA	NA	permanent wave	NA
NA	Move to San Francisco	Circa Waves	55	NA	Move to San Francisco	2020-01-08	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.7_0.701	9	-5.223	1v	0.0342	0.185	0	0.0996	0.681	136.008	181492	NA	NA	permanent wave	NA
NA	So Predictable	Set It Off	57	NA	After Midnight (Part 2)	2020-01-03	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.564_0.867	5	-3.238	0v	0.0541	0.11	0	0.155	0.505	150.004	181332	NA	NA	permanent wave	NA
NA	Plastic Dream	The Lizards	15	NA	Plastic Dream	2019-12-20	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.444_0.813	7	-4.993	1	0.0421	1.55e-05	8.77e-05	0.68	0.538	110.039	198538	NA	NA	permanent wave	NA
NA	Hungry For The Holy Cow	Sleep Patterns	11	NA	Hungry For The Holy Cow	2019-11-30	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.41_0.917	4	-7.973	0	0.085	0.0227	7.55e-06	0.125	0.25	82.005	231220	NA	NA	permanent wave	NA
NA	No Sleep	No Love For The Middle Child	51	NA	No Sleep	2020-01-03	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.614_0.608	10	-7.356	1	0.0375	0.451	5.03e-05	0.134	0.478	117.056	207179	NA	NA	permanent wave	NA
NA	Alive	Daughtry	60	NA	Alive	2019-12-18	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.51_0.774	1	-5.485	0	0.0387	0.0324	0	0.053	0.334	100.286	262907	NA	NA	permanent wave	NA
NA	Grim	The Blue Stones	56	NA	Grim	2019-12-13	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.469_0.919	11	-5.637	0	0.172	0.000606	0.00514	0.367	0.336	167.871	302944	NA	NA	permanent wave	NA
NA	Dance with You	Hoofa	7	NA	Dance with You	2019-11-27	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.416_0.801	0	-4.453	1	0.0487	0.352	0	0.153	0.702	167.942	176951	NA	NA	permanent wave	NA
NA	Good Man	The Federal Empire	44	NA	Good Man	2019-12-06	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.485_0.795	1	-7.532	0v	0.0414	0.0113	4.22e-05	0.406	0.456	82.977	206000	NA	NA	permanent wave	NA
NA	Feed Off Sin	Public Theatre	29	NA	Feed Off Sin	2019-12-20	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.547_0.949	11	-3.834	0	0.05	0.00266	0.569	0.115	0.462	94.989	193538	NA	NA	permanent wave	NA
NA	Your Dreams	Jon Magnusson	13	NA	Psalms For Sinners	2017-04-14	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.459_0.751	1	-7.503	0	0.118	0.603	0	0.291	0.487	172.112	217550	NA	NA	permanent wave	NA
NA	Did My Best	The Voidz	60	NA	Did My Best	2019-12-13	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.533_0.794	1	-4.687	0	0.0371	0.154	0.888	0.106	0.623	120.209	296939	NA	NA	permanent wave	NA
NA	Come To Me	ATNA	53	NA	Come To Me	2019-12-06	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.242_0.774	5	-5.156	1	0.0421	5.62e-05	5.76e-05	0.0821	0.197	186.045	170400	NA	NA	permanent wave	NA
NA	Loose Lips Sink Ships	The Band Royale	30	NA	The Band Royale	2020-01-01	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.302_0.979	8	-5.279	1	0.127	0.000223	0.326	0.104	0.194	159.968	246844	NA	NA	permanent wave	NA
NA	Prescriptive Poison	Miss Kill	15	NA	Prescriptive Poison	2019-12-20	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.182_0.94	0	-5.188	1	0.0778	0.000294	0.0612	0.576	0.401	146.865	202735	NA	NA	permanent wave	NA
NA	Monster	Novustory	24	NA	Monster	2019-10-11	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.24_0.835	0	-6.861	1v	0.142	0.0487	0	0.045	0.367	153.304	199416	NA	NA	permanent wave	NA
NA	Wenn ich wollte	Madsen	38	NA	Wenn ich wollte	2019-12-06	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.399_0.887	7	-4.313	1	0.061	0.000305	8.44605284032878	0.0782	0.409	165.877	200725	NA	NA	permanent wave	NA
NA	Changes	High Tropics	32	NA	Changes	2019-11-15	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.56_0.828	8	-6.032	1	0.0271	0.000823	0.00146	0.249	0.584	95.011	231317	NA	NA	permanent wave	NA
NA	Down	The Man Who	39	NA	Bet on You	2019-11-22	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.383_0.855	7	-4.559	0	0.0439	8.68e-05	0.00115	0.152	0.362	173.782	216084	NA	NA	permanent wave	NA
NA	Airport	Yammerer	19	NA	Airport	2019-11-22	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.486_0.963	7	-2.418	0	0.0784	0.00126	0	0.164	0.591	102.248	236720	NA	NA	permanent wave	NA
NA	Get Back	Secondhand Habit	9	NA	Get Back	2019-10-11	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.534_0.896	6	-4.96	1	0.0368	0.000352	2.55485170392785	0.0758	0.64	144.932	199862	NA	NA	permanent wave	NA
NA	Paint California	NoMBe	53	NA	Paint California	2019-12-04	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.699_0.538	2	-7.974	1v	0.0365	0.00682	0.00376	0.199	0.466	135.058	207133	NA	NA	permanent wave	NA
NA	Hot	Confetti	51	NA	Hot	2019-11-22	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.607_0.908	7	-3.883	1	0.107	0.00297	1.61e-06	0.12	0.664	168.015	150714	NA	NA	permanent wave	NA
NA	World Record Dive	Lucas Coe	8	NA	World Record Dive	2019-07-07	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.506_0.467	4	-10.847	1	0.0284	0.00829	0.00714	0.111	0.372	112.036	213420	NA	NA	permanent wave	NA
NA	None of the Above	TRASH HEADS	4	NA	None of the Above	2019-11-15	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.465_0.947	8	-3.731	1	0.0462	0.000291	1.25e-05	0.0963	0.69	156.016	169656	NA	NA	permanent wave	NA
NA	original me (feat. dan reynolds of imagine dragons)	YUNGBLUD	71	NA	original me (feat. dan reynolds of imagine dragons)	2019-10-09	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.471_0.786	1	-5.24	1	0.192	0.00888	1.69752103784122	0.187	0.61	160.01	205320	NA	NA	permanent wave	NA
NA	Ostracised	KOYO	17	NA	Ostracised	2019-11-29	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.489_0.926	6	-5.361	0	0.126	0.0114	0.0255	0.317	0.29	127.036	227627	NA	NA	permanent wave	NA
NA	Fire, Ready, Aim	Green Day	62	NA	Father of All...	2019-10-09	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.448_0.925	11	-3.839	1	0.045	3.22e-05	0	0.392	0.917	156.053	112940	NA	NA	permanent wave	NA
NA	Whyamisosadallthetime	Molars	8	NA	Whyamisosadallthetime	2019-11-01	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.569_0.892	11	-5.887	1	0.0534	0.00168	3.25934476163238	0.175	0.366	88.952	173000	NA	NA	permanent wave	NA
NA	Meet the Sky	Third Lung	11	NA	Meet the Sky	2019-10-18	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.228_0.568	4	-6.952	1	0.0355	0.187	2.35e-05	0.43	0.168	176.165	270247	NA	NA	permanent wave	NA
NA	Placebo	Chasing Deer	11	NA	Placebo	2018-08-31	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.454_0.721	5	-8.676	1	0.0382	0.000495	0	0.334	0.727	161.975	186567	NA	NA	permanent wave	NA
NA	Island	Kensington	54	NA	Time	2019-11-15	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.623_0.668	0	-7.551	1v	0.0324	0.135	0.225	0.106	0.14	139.989	276760	NA	NA	permanent wave	NA
NA	Regress	InAir	3	NA	Dreamful	2019-09-13	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.419_0.861	1	-4.12	0	0.0456	0.00945	0	0.0682	0.374	77.459	236129	NA	NA	permanent wave	NA
NA	Turn the Wheel	Agat	2	NA	Turn the Wheel	2019-11-22	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.8_0.734	4	-4.655	0	0.0706	0.131	0.00998	0.0987	0.496	122.021	199200	NA	NA	permanent wave	NA
NA	Fall Apart	Sydney	3	NA	Fall Apart	2019-10-25	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.447_0.492	1	-11.09	0	0.0296	0.369	5.94e-05	0.112	0.257	99.979	226057	NA	NA	permanent wave	NA
NA	Playground	My Ugly Clementine	44	NA	Playground	2019-11-15	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.736_0.418	2	-7.703	1	0.0272	0.00536	0	0.229	0.485	95.02	184634	NA	NA	permanent wave	NA
NA	The End of the Game	Weezer	62	NA	The End of the Game	2019-09-10	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.574_0.865	8	-4.028	1v	0.041	0.00121	2.92e-06	0.108	0.669	119.068	181707	NA	NA	permanent wave	NA
NA	Robbery	Lime Cordiale	64	NA	Robbery	2019-09-20	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.687_0.708	3	-8.133	0v	0.0891	0.421	0.242	0.213	0.89	152.937	223234	NA	NA	permanent wave	NA
NA	idc	ren	51	NA	idc	2019-11-13	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.751_0.48	9	-5.557	1	0.035	0.208	1.4e-06	0.0895	0.601	94.997	153813	NA	NA	permanent wave	NA
NA	The Best	AWOLNATION	65	NA	The Best	2019-11-05	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.639_0.86	2	-5.074	0	0.0308	0.115	0.176	0.0983	0.0532	110.997	223320	NA	NA	permanent wave	NA
NA	Dirt in my Eyes	Cold War Kids	52	NA	New Age Norms 1	2019-11-01	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.751_0.742	8	-5.015	0	0.0251	0.0189	0.000401	0.157	0.815	102.036	220400	NA	NA	permanent wave	NA
NA	Rush	The Score	57	NA	Stay	2019-08-09	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.7_0.703	7	-4.794	0	0.0308	0.0104	0	0.0981	0.338	90.018	176444	NA	NA	permanent wave	NA
NA	Living Proof	Des Rocs	43	NA	Living Proof	2019-09-06	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.447_0.7	2	-5.739	1	0.137	0.271	0	0.0521	0.476	149.69	235099	NA	NA	permanent wave	NA
NA	Desensitize	DREAMERS	59	NA	Desensitize	2019-11-08	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.521_0.989	11	-2.386	0	0.123	0.0066	2.1e-06	0.207	0.361	101.02	168726	NA	NA	permanent wave	NA
NA	Like Before You Were Born	DIIV	49	NA	Deceiver	2019-10-04	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.474_0.802	3	-7.161	0	0.0453	7.35e-05	0.749	0.0724	0.248	108.388	184907	NA	NA	permanent wave	NA
NA	All The Way (Stay)	Jimmy Eat World	48	NA	All The Way (Stay)	2019-09-23	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.576_0.931	7	-2.491	1	0.0563	0.00085	0	0.143	0.735	133.987	245747	NA	NA	permanent wave	NA
NA	Swim For Your Life	The Pale White	56	NA	Swim For Your Life	2019-10-11	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	NA	0.31_0.806	8	-4.936	0	0.126	0.00739	0	0.177	0.432	202.078	262842	NA	NA	permanent wave	NA
