track_id	BBtrack_name3480	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	r&b
7ut6YM9zxmfExEEwXLFH2J	Pull the Pins	This Is Not Utopia	25	7ut6YM9zxmfExEEwXLFH2J	III	2017-05-02	Hard Rock Workout!	7ut6YM9zxmfExEEwXLFH2J	0.445_0.97	6	-4.867	1	0.0693	5.92e-06	0.846	0.268	0.239	90.017	204324	NA	hard rock	NA
3XdAzyVBwPctMDkFjKRlO7	Undead	Hollywood Undead	3	3XdAzyVBwPctMDkFjKRlO7	Swan Songs	2008-01-01	Hard Rock Workout!	3XdAzyVBwPctMDkFjKRlO7	0.512_0.943	2	-5.185	0	0.106	0.0138	0	0.261	0.485	163.128	265053	NA	hard rock	NA
1A8mUUvrSicrZoP5QZaSXt	Beating Heart	Steal The City	30	1A8mUUvrSicrZoP5QZaSXt	Beating Heart	2017-07-21	Hard Rock Workout!	1A8mUUvrSicrZoP5QZaSXt	0.42_0.932	5	-6.477	0	0.0959	0.000191	0	0.115	0.386	169.885	256257	NA	hard rock	NA
4BcvmkvHVazDQ5IM8wkYuP	Let It Slide	Freedumb	0	4BcvmkvHVazDQ5IM8wkYuP	Let It Slide	2017-08-31	Hard Rock Workout!	4BcvmkvHVazDQ5IM8wkYuP	0.525_0.883	0	-5.603	1	0.0493	0.000109	0.0188	0.348	0.571	114.963	185958	NA	hard rock	NA
1vWSlI10yWoGvUei1oLuyt	Hero	As I May	31	1vWSlI10yWoGvUei1oLuyt	Hero	2017-08-04	Hard Rock Workout!	1vWSlI10yWoGvUei1oLuyt	0.593_0.817	7	-4.637	1	0.07	0.000355	0.00318	0.035	0.156	115.047	198261	NA	hard rock	NA
0pXryv4FX0gZoypZkAybkH	One Reason (Deadman Wonderland)	AmaLee	13	0pXryv4FX0gZoypZkAybkH	One Reason (Deadman Wonderland)	2015-12-29	Hard Rock Workout!	0pXryv4FX0gZoypZkAybkH	0.475_0.944	6	-4.058	0	0.12	0.0111	0.000155	0.354	0.132	109.041	232844	NA	hard rock	NA
2SL6oP2YAEQbqsrkOzRGO4	Venom - Music From The Motion Picture	Eminem	76	2SL6oP2YAEQbqsrkOzRGO4	Kamikaze	2018-08-31	Hard Rock Workout!	2SL6oP2YAEQbqsrkOzRGO4	0.749_0.794	0	-5.063	1	0.064	0.0193	0	0.543	0.46	135.959	269554	NA	hard rock	NA
1Ibc5RR1a2AzgkfvSJnZsX	MILK	[ALEXANDROS]	28	1Ibc5RR1a2AzgkfvSJnZsX	Sleepless in Brooklyn	2018-11-21	Hard Rock Workout!	1Ibc5RR1a2AzgkfvSJnZsX	0.611_0.847	8	-3.057	1	0.088	0.00194	0.00553	0.198	0.637	103.963	130987	NA	hard rock	NA
3jUTjCISntIUFL8jnAjzgc	Fallen Leaves	Billy Talent	65	3jUTjCISntIUFL8jnAjzgc	Billy Talent II	2006-06-23	Hard Rock Workout!	3jUTjCISntIUFL8jnAjzgc	0.71_0.811	3	-4.079	1	0.0431	0.00105	2.08e-06	0.0677	0.914	123.048	199200	NA	hard rock	NA
7DnrADDBDIIXw2ZlU5q49W	Dumptruck	Wilson	55	7DnrADDBDIIXw2ZlU5q49W	Tasty Nasty	2018-08-24	Hard Rock Workout!	7DnrADDBDIIXw2ZlU5q49W	0.491_0.87	2	-4.327	1	0.0443	4.49e-05	9.16954334445763	0.0607	0.21	103.072	217720	NA	hard rock	NA
6ofXkTz5zCaEQG2qQcSo2f	Sunshine Of Your Love	Cream	26	6ofXkTz5zCaEQG2qQcSo2f	Complete Clapton	2007-10-09	Classic Hard Rock	6ofXkTz5zCaEQG2qQcSo2f	0.666_0.584	2	-8.465	1	0.0338	0.386	0.000115	0.152	0.686	114.917	250067	NA	hard rock	NA
5awYzFyHCxgvgtiE1H2WvK	Paint It Black	The Rolling Stones	0	5awYzFyHCxgvgtiE1H2WvK	Hot Rocks 1964-1971	1971-12-20	Classic Hard Rock	5awYzFyHCxgvgtiE1H2WvK	0.458_0.793	1	-9.188	1	0.106	0.0469	0.00327	0.413	0.575	158.691	202133	NA	hard rock	NA
26Hu22OnPChPeK3II0J1Tt	Under My Thumb	The Rolling Stones	0	26Hu22OnPChPeK3II0J1Tt	Hot Rocks 1964-1971	1971-12-20	Classic Hard Rock	26Hu22OnPChPeK3II0J1Tt	0.727_0.57	6	-11.438	0	0.0358	0.36	0.0585	0.202	0.737	126.805	222773	NA	hard rock	NA
7mNlE9QwjGnxPH5TQ3wuEp	Hellraiser	Motorhead	22	7mNlE9QwjGnxPH5TQ3wuEp	Collections	2007-05-18	Classic Hard Rock	7mNlE9QwjGnxPH5TQ3wuEp	0.535_0.834	11	-7.645	1	0.0269	3.58e-05	2.02e-06	0.305	0.644	97.996	270467	NA	hard rock	NA
1WROQ5j0KmM2dEYxKcL6xN	The Boys Are Back In Town	Thin Lizzy	0	1WROQ5j0KmM2dEYxKcL6xN	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	1WROQ5j0KmM2dEYxKcL6xN	0.321_0.811	8	-5.756	1	0.0782	0.167	0.000172	0.165	0.798	76.904	265227	NA	hard rock	NA
7uCDNfNCqcJT1y7ZR5kP6t	My Sharona	The Knack	0	7uCDNfNCqcJT1y7ZR5kP6t	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	7uCDNfNCqcJT1y7ZR5kP6t	0.583_0.831	0	-5.077	1	0.0451	0.175	0.000296	0.536	0.812	147.958	238227	NA	hard rock	NA
0DzwkXawqzpt0k7jxjfdEf	Black betty	Ram Jam	2	0DzwkXawqzpt0k7jxjfdEf	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	0DzwkXawqzpt0k7jxjfdEf	0.466_0.889	11	-5.301	0	0.115	0.0158	9.29951885868795	0.253	0.773	117.581	236160	NA	hard rock	NA
18u7fTP1aMOAkDSs3h4P7l	Barracuda	Heart	0	18u7fTP1aMOAkDSs3h4P7l	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	18u7fTP1aMOAkDSs3h4P7l	0.509_0.926	4	-4.073	0	0.0614	0.0176	0.0359	0.205	0.611	137.213	261120	NA	hard rock	NA
6IGTR1a8JdYKWTSOl9rtUx	EYE OF THE TIGER	Survivor	0	6IGTR1a8JdYKWTSOl9rtUx	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	6IGTR1a8JdYKWTSOl9rtUx	0.801_0.698	8	-6.037	1	0.0298	0.0503	8.68e-05	0.0712	0.597	108.873	240933	NA	hard rock	NA
1Rkx7ve9RqSuQ877R3X2HO	Gimme Shelter	The Rolling Stones	3	1Rkx7ve9RqSuQ877R3X2HO	Let It Bleed	1969-12-05	Classic Hard Rock	1Rkx7ve9RqSuQ877R3X2HO	0.633_0.649	1	-8.272	0R	0.0311	0.464	0.0363	0.17	0.457	118.629	270760	NA	hard rock	NA
745PEogChr9LC3ctmXeijC	Dr. Feelgood	Motley Crue	0	745PEogChr9LC3ctmXeijC	Dr. Feelgood (Enhanced)	1989	Classic Hard Rock	745PEogChr9LC3ctmXeijC	0.535_0.968	2	-3.952	1R	0.0658	0.000894	6.36064061839133	0.236	0.384	110.964	289920	NA	hard rock	NA
4xB8DfbPm18bflN7fI5c1w	Stand	Motorhead	12	4xB8DfbPm18bflN7fI5c1w	Collections	2007-05-18	Classic Hard Rock	4xB8DfbPm18bflN7fI5c1w	0.236_0.97	1	-7.596	1R	0.0656	0.000629	0.81	0.0994	0.303	195.217	211507	NA	hard rock	NA
7goH985cO5l8scNvaYOmT3	Bad Religion	Motorhead	14	7goH985cO5l8scNvaYOmT3	Collections	2007-05-18	Classic Hard Rock	7goH985cO5l8scNvaYOmT3	0.554_0.8	8	-8.855	1	0.0348	0.0145	0.104	0.105	0.162	95.894	302613	NA	hard rock	NA
76IcyIbm2z4TJ7VjQ1tCkS	Who Are You - Single Edit	The Who	0	76IcyIbm2z4TJ7VjQ1tCkS	Absolute Rock Anthems	2008-07-07	Classic Hard Rock	76IcyIbm2z4TJ7VjQ1tCkS	0.638_0.75	9	-7.659	1	0.043	0.198	0.00172	0.232	0.501	156.331	299227	NA	hard rock	NA
0zPlMUMeYe9GoqN8mzaFst	The Seeker - Edit	The Who	0	0zPlMUMeYe9GoqN8mzaFst	My Generation - The Very Best Of The Who	1996-08-27	Classic Hard Rock	0zPlMUMeYe9GoqN8mzaFst	0.45_0.768	2	-6.847	1	0.0296	0.185	1.53e-06	0.293	0.676	89.567	204773	NA	hard rock	NA
0GuQcX8wTe8bUZ72ZncR7m	All Along The Watchtower	Jimi Hendrix	8	0GuQcX8wTe8bUZ72ZncR7m	Music From The Motion Picture Watchmen	2009-02-24	Classic Hard Rock	0GuQcX8wTe8bUZ72ZncR7m	0.433_0.787	8	-6.747	1	0.0581	0.00287	2.97e-05	0.0883	0.562	113.363	239667	NA	hard rock	NA
0x6sp8GeimTiAUVGkp3ZGv	Little Wing	Jimi Hendrix	0	0x6sp8GeimTiAUVGkp3ZGv	Experience Hendrix: The Best Of Jimi Hendrix	2000-03-27	Classic Hard Rock	0x6sp8GeimTiAUVGkp3ZGv	0.487_0.537	6	-7.011	1R	0.0487	0.127	0.00123	0.0543	0.442	139.601	145533	NA	hard rock	NA
2eMxI1qN0ft88sasJrARw3	Hey Joe	Jimi Hendrix	0	2eMxI1qN0ft88sasJrARw3	Experience Hendrix: The Best Of Jimi Hendrix	2000-03-27	Classic Hard Rock	2eMxI1qN0ft88sasJrARw3	0.35_0.773	9	-5.632	1	0.036	0.0039	0.394	0.0557	0.491	167.4	209693	NA	hard rock	NA
0FNbtFy7loRI7jZC7QZETm	Stone Free	Jimi Hendrix	0	0FNbtFy7loRI7jZC7QZETm	Experience Hendrix: The Best Of Jimi Hendrix	2000-03-27	Classic Hard Rock	0FNbtFy7loRI7jZC7QZETm	0.544_0.834	2	-5.617	1R	0.0553	0.0167	5.23e-05	0.14	0.835	133.713	215360	NA	hard rock	NA
4x7gAMNYaYJbAP1A7OEQ2s	Breaking the Law	Judas Priest	29	4x7gAMNYaYJbAP1A7OEQ2s	Playlist: The Very Best of Judas Priest	2008	Classic Hard Rock	4x7gAMNYaYJbAP1A7OEQ2s	0.358_0.948	2	-6.764	1	0.0785	0.0218	8.37e-06	0.113	0.504	164.001	154347	NA	hard rock	NA
0q9YVW7oLuDqxfjGTxb7Lx	Lick It Up	KISS	0	0q9YVW7oLuDqxfjGTxb7Lx	Discoveries	2008-10-20	Classic Hard Rock	0q9YVW7oLuDqxfjGTxb7Lx	0.668_0.846	2	-4.149	1	0.0563	0.109	3.22e-05	0.32	0.529	120.276	236013	NA	hard rock	NA
1atIRUDGWlVhz7vaoGahu6	Overkill	Motorhead	20	1atIRUDGWlVhz7vaoGahu6	Rock Band Classics	2008-01-01	Classic Hard Rock	1atIRUDGWlVhz7vaoGahu6	0.278_0.898	6	-10.9	1	0.106	0.000168	0.000341	0.0539	0.113	119.42	312427	NA	hard rock	NA
5cduio5YcoomK018qKCtsK	Shout At The Devil - International	Motley Crue	0	5cduio5YcoomK018qKCtsK	Colour Collection (International Version)	2007-10-17	Classic Hard Rock	5cduio5YcoomK018qKCtsK	0.503_0.934	0	-5.826	1	0.0774	0.0201	3e-04	0.21	0.507	94.976	195960	NA	hard rock	NA
7vNgFQlOb4cQMqBh67XkI5	Razamanaz	Nazareth	0	7vNgFQlOb4cQMqBh67XkI5	The Anthology	2009-07-13	Classic Hard Rock	7vNgFQlOb4cQMqBh67XkI5	0.338_0.954	2	-4.392	1R	0.175	0.00027	0.00111	0.285	0.345	190.077	229867	NA	hard rock	NA
4FYeIka527pqJV5Jm5EXai	Under Pressure	Queen	1	4FYeIka527pqJV5Jm5EXai	Greatest Hits II	1991-10-28	Classic Hard Rock	4FYeIka527pqJV5Jm5EXai	0.67_0.535	2	-12.657	1	0.0523	0.404	0	0.0858	0.429	113.481	236760	NA	hard rock	NA
2Ekzm3AGOE0u3uXy6rhAZY	Spoonman	Soundgarden	0	2Ekzm3AGOE0u3uXy6rhAZY	Superunknown	1994-03-09	Classic Hard Rock	2Ekzm3AGOE0u3uXy6rhAZY	0.268_0.794	0	-11.034	1	0.0341	2.85e-05	0.075	0.229	0.903	182.921	246373	NA	hard rock	NA
6jwS43q1m1jvf76tmOo1Hc	Holy Diver	Dio	3	6jwS43q1m1jvf76tmOo1Hc	Dio / Rock Legends	2007-01-01	Classic Hard Rock	6jwS43q1m1jvf76tmOo1Hc	0.491_0.789	10	-10.652	0	0.0791	0.0119	0.591	0.309	0.125	91.991	341707	NA	hard rock	NA
59Xo3BICqRNDdvNquirBot	Mother	Danzig	1	59Xo3BICqRNDdvNquirBot	Danzig	1988	Classic Hard Rock	59Xo3BICqRNDdvNquirBot	0.452_0.751	11	-9.438	0	0.0565	0.00923	0.000205	0.092	0.395	73.285	204867	NA	hard rock	NA
3SNIh3OFpp5twMP0DJHuSE	Long Way Back From Hell	Danzig	0	3SNIh3OFpp5twMP0DJHuSE	Danzig II-Lucifuge	2007-11-13	Classic Hard Rock	3SNIh3OFpp5twMP0DJHuSE	0.356_0.76	4	-10.163	1	0.0454	0.000509	0.0075	0.453	0.162	172.757	263187	NA	hard rock	NA
6CfjAVG9FwmwRtxE8yEWlu	Cum on Feel the Noize	Quiet Riot	3	6CfjAVG9FwmwRtxE8yEWlu	Playlist: The Very Best Of Quiet Riot	1983	Classic Hard Rock	6CfjAVG9FwmwRtxE8yEWlu	0.403_0.935	11	-4.216	0	0.135	0.00941	0.00065	0.0656	0.353	145.105	290667	NA	hard rock	NA
0wkQ1NGp0D1QjC59vmbYNY	Youth Gone Wild	Skid Row	43	0wkQ1NGp0D1QjC59vmbYNY	Best Of	1998	Classic Hard Rock	0wkQ1NGp0D1QjC59vmbYNY	0.534_0.818	7	-7.168	0	0.0516	0.00227	6.81994442644063	0.21	0.641	117.349	197786	NA	hard rock	NA
37KWuFlX1Huz0kNzciHcAm	Crossroads - Live	Cream	0	37KWuFlX1Huz0kNzciHcAm	The Very Best Of Cream	1995-05-09	Classic Hard Rock	37KWuFlX1Huz0kNzciHcAm	0.378_0.725	7	-12.145	1	0.0638	0.439	0.0261	0.862	0.841	131.641	255707	NA	hard rock	NA
1KvFwIDhxZlVGXahX8QIGV	Mississippi Queen	Mountain	7	1KvFwIDhxZlVGXahX8QIGV	Super Hits	2000-06-29	Classic Hard Rock	1KvFwIDhxZlVGXahX8QIGV	0.575_0.596	9	-10.579	1R	0.0752	0.133	0	0.0479	0.721	140.252	150600	NA	hard rock	NA
3S7hCLF0tbxelnFZMdkn32	Motor City Madhouse - Edit	Ted Nugent	0	3S7hCLF0tbxelnFZMdkn32	Lords Of Dogtown	2005	Classic Hard Rock	3S7hCLF0tbxelnFZMdkn32	0.454_0.93	7	-5.55	1R	0.0803	0.0943	0.285	0.13	0.469	119.373	271133	NA	hard rock	NA
5hkgrWxkobGtg30I7DsfVu	Ten Thousand Fists	Disturbed	63	5hkgrWxkobGtg30I7DsfVu	Ten Thousand Fists	2005-09-19	Workout Hard Rock	5hkgrWxkobGtg30I7DsfVu	0.54_0.977	1	-3.409	1	0.0878	2.55e-05	0.0553	0.0533	0.211	106.911	212040	NA	hard rock	NA
3kMBEnLhExewYVmOD0wGu0	Hail to the King	Avenged Sevenfold	49	3kMBEnLhExewYVmOD0wGu0	Hail to the King	2013-07-16	Workout Hard Rock	3kMBEnLhExewYVmOD0wGu0	0.585_0.887	3	-5.086	0	0.0362	0.000376	0.0518	0.132	0.711	118.035	304880	NA	hard rock	NA
2BqDbaNNOMdxKc6jfJ8O0e	Immortalized	Disturbed	53	2BqDbaNNOMdxKc6jfJ8O0e	Immortalized	2015-08-21	Workout Hard Rock	2BqDbaNNOMdxKc6jfJ8O0e	0.373_0.991	7	-2.101	1	0.214	0.000157	1.29e-06	0.162	0.316	197.973	257836	NA	hard rock	NA
2nLtzopw4rPReszdYBJU6h	Numb	Linkin Park	81	2nLtzopw4rPReszdYBJU6h	Meteora	2003-03-24	Workout Hard Rock	2nLtzopw4rPReszdYBJU6h	0.496_0.863	9	-4.153	1	0.0381	0.0046	0	0.639	0.243	110.018	185587	NA	hard rock	NA
6RJdYpFQwLyNfDc5FbjkgV	Stricken	Disturbed	72	6RJdYpFQwLyNfDc5FbjkgV	Ten Thousand Fists	2005-09-19	Workout Hard Rock	6RJdYpFQwLyNfDc5FbjkgV	0.404_0.969	8	-2.938	1	0.195	8.51e-05	0.0114	0.268	0.29	173.878	245227	NA	hard rock	NA
3jjU4Pky1ja5J1onU6ei4T	The Vengeful One	Disturbed	65	3jjU4Pky1ja5J1onU6ei4T	Immortalized (Deluxe Edition)	2015-08-15	Workout Hard Rock	3jjU4Pky1ja5J1onU6ei4T	0.238_0.967	4	-2.602	0	0.136	0.000213	1.18e-06	0.26	0.58	170.128	252003	NA	hard rock	NA
44NRdYQw7P0GWuiunRv3hr	I Stand Alone	Godsmack	67	44NRdYQw7P0GWuiunRv3hr	Faceless	2003-04-08	Workout Hard Rock	44NRdYQw7P0GWuiunRv3hr	0.217_0.92	8	-4.479	1	0.0628	2.86e-05	0	0.102	0.376	167.169	246040	NA	hard rock	NA
7CpbhqKUedOIrcvc94p60Y	Bodies	Drowning Pool	72	7CpbhqKUedOIrcvc94p60Y	Sinner	2001-01-01	Workout Hard Rock	7CpbhqKUedOIrcvc94p60Y	0.659_0.93	4	-3.41	0R	0.0783	0.00364	0.00124	0.149	0.534	130.94	201960	NA	hard rock	NA
61mWefnWQOLf90gepjOCb3	Duality	Slipknot	76	61mWefnWQOLf90gepjOCb3	Vol. 3: The Subliminal Verses	2004	Workout Hard Rock	61mWefnWQOLf90gepjOCb3	0.354_0.982	4	-3.026	0	0.168	0.000237	6.8586833856767	0.204	0.194	143.772	252613	NA	hard rock	NA
40rvBMQizxkIqnjPdEWY1v	Down with the Sickness	Disturbed	74	40rvBMQizxkIqnjPdEWY1v	The Sickness	2000-02-25	Workout Hard Rock	40rvBMQizxkIqnjPdEWY1v	0.695_0.876	3	-4.262	0	0.0553	0.000996	6.89e-06	0.106	0.941	89.954	279213	NA	hard rock	NA
6p2liQLGoDaLXgND68bfVt	Coming Undone	Korn	71	6p2liQLGoDaLXgND68bfVt	See You On the Other Side	2005-12-06	Workout Hard Rock	6p2liQLGoDaLXgND68bfVt	0.687_0.677	2	-4.172	1	0.0508	0.000658	0.000146	0.0564	0.546	75.052	199773	NA	hard rock	NA
2Pvw7sZ7cTFMihs9RxNYvD	Click Click Boom	Saliva	2	2Pvw7sZ7cTFMihs9RxNYvD	Every Six Seconds	2001-01-01	Workout Hard Rock	2Pvw7sZ7cTFMihs9RxNYvD	0.609_0.935	6	-2.941	1	0.0479	0.0029	0.000359	0.188	0.498	95.957	252400	NA	hard rock	NA
4CbKVDZkYKdv69I4bCaKUq	Hero	Skillet	72	4CbKVDZkYKdv69I4bCaKUq	Awake	2009-08-21	Workout Hard Rock	4CbKVDZkYKdv69I4bCaKUq	0.533_0.967	1	-2.543	1R	0.0995	0.00791	9.63479447411373	0.336	0.782	142.018	186813	NA	hard rock	NA
5hheGdf1cb4rK0FNiedCfK	The Devil in I	Slipknot	71	5hheGdf1cb4rK0FNiedCfK	.5: The Gray Chapter (Special Edition)	2014-10-15	Workout Hard Rock	5hheGdf1cb4rK0FNiedCfK	0.398_0.939	9	-2.865	0	0.0648	0.00591	0.000881	0.357	0.235	92.027	342821	NA	hard rock	NA
4LFBVDJV0xpayUvquQVzhS	Cut the Cord	Shinedown	67	4LFBVDJV0xpayUvquQVzhS	Threat to Survival	2015-09-18	Workout Hard Rock	4LFBVDJV0xpayUvquQVzhS	0.447_0.966	7	-2.966	1	0.089	0.00349	0.000198	0.312	0.533	178.105	224597	NA	hard rock	NA
7fcfNW0XxTWlwVlftzfDOR	Walk	Pantera	72	7fcfNW0XxTWlwVlftzfDOR	Vulgar Display of Power	1992-02-21	Workout Hard Rock	7fcfNW0XxTWlwVlftzfDOR	0.43_0.704	1	-8.008	0	0.0804	0.000155	0.00221	0.0933	0.703	118.242	315120	NA	hard rock	NA
2F6FfZ4w8z3eJpSxPotVO5	Falling Away from Me	Korn	69	2F6FfZ4w8z3eJpSxPotVO5	Issues	1999-11-09	Workout Hard Rock	2F6FfZ4w8z3eJpSxPotVO5	0.468_0.769	4	-7.036	1	0.041	0.00014	0.00124	0.271	0.17	104.102	270920	NA	hard rock	NA
4ilzPm2qnev5hFdUz6dDyY	Trenches	Pop Evil	59	4ilzPm2qnev5hFdUz6dDyY	Onyx	2013-05-14	Workout Hard Rock	4ilzPm2qnev5hFdUz6dDyY	0.547_0.95	0	-3.482	1	0.0577	0.000175	0.00956	0.166	0.594	100.008	217880	NA	hard rock	NA
4Smc57rqnTjKvz56WJaunv	Happy Song	Bring Me The Horizon	58	4Smc57rqnTjKvz56WJaunv	Thats The Spirit (Track by Track Commentary)	2015-09-04	Workout Hard Rock	4Smc57rqnTjKvz56WJaunv	0.296_0.912	5	-3.433	1	0.0645	3.45e-05	0.00264	0.389	0.276	171.931	239293	NA	hard rock	NA
6264zKFgXM13JuRBX4MMyD	Mudshovel	Staind	64	6264zKFgXM13JuRBX4MMyD	Dysfunction	1999-04-13	Workout Hard Rock	6264zKFgXM13JuRBX4MMyD	0.328_0.826	6	-5.085	1R	0.0362	0.000224	0.000944	0.0818	0.341	106.606	282093	NA	hard rock	NA
14EORgkbXqIx5K4Haucmnb	Absolute Zero	Stone Sour	68	14EORgkbXqIx5K4Haucmnb	House of Gold & Bones, Part 1	2012-10-17	Workout Hard Rock	14EORgkbXqIx5K4Haucmnb	0.552_0.988	1	-2.555	0	0.0787	0.000108	0.309	0.846	0.619	139.941	229840	NA	hard rock	NA
0pJUUPm7vb34VNImGEkg0L	Sound of Madness	Shinedown	51	0pJUUPm7vb34VNImGEkg0L	The Sound of Madness (Deluxe Edition)	2008-06-24	Workout Hard Rock	0pJUUPm7vb34VNImGEkg0L	0.328_0.939	2	-1.654	0	0.0423	4.93e-05	0.0065	0.337	0.329	185.971	233987	NA	hard rock	NA
1uwTmwkjv7wFImfzegvdI6	She Hates Me	Puddle Of Mudd	4	1uwTmwkjv7wFImfzegvdI6	Come Clean	2001-01-01	Workout Hard Rock	1uwTmwkjv7wFImfzegvdI6	0.575_0.746	4	-5.393	1	0.0326	0.00875	0	0.768	0.607	109.789	216640	NA	hard rock	NA
6sXETKGy5KofLecDpck5Fn	The Truth	Sevendust	33	6sXETKGy5KofLecDpck5Fn	All I See Is War	2018-05-11	Workout Hard Rock	6sXETKGy5KofLecDpck5Fn	0.524_0.97	7	-4.815	1	0.278	2.56e-05	0	0.0796	0.328	111.832	221301	NA	hard rock	NA
5xgXG5BfCNO6KJrQOHKprg	Tourniquet	Breaking Benjamin	59	5xgXG5BfCNO6KJrQOHKprg	Ember	2018-04-13	Workout Hard Rock	5xgXG5BfCNO6KJrQOHKprg	0.179_0.953	5	-2.686	1	0.202	1.5e-05	0.00109	0.363	0.337	153.955	249467	NA	hard rock	NA
1x0AirtLjfVquI0A9iBVep	Getting Away With Murder	Papa Roach	55	1x0AirtLjfVquI0A9iBVep	Getting Away With Murder	2004-01-01	Workout Hard Rock	1x0AirtLjfVquI0A9iBVep	0.539_0.97	1	-3.783	1	0.0534	0.000113	4.17e-05	0.232	0.382	103.89	191373	NA	hard rock	NA
1ZjzU4Xb44zj9oH9aYgss6	Soldiers	Otherwise	0	1ZjzU4Xb44zj9oH9aYgss6	Soldiers (Digital single)	2012-03-05	Workout Hard Rock	1ZjzU4Xb44zj9oH9aYgss6	0.592_0.877	2	-4.05	0	0.0502	0.0095	0.000171	0.131	0.712	117.106	241849	NA	hard rock	NA
03jdl5GTBhKsgB1Yw8mVPh	In Between	Beartooth	64	03jdl5GTBhKsgB1Yw8mVPh	Disgusting	2014-06-10	Workout Hard Rock	03jdl5GTBhKsgB1Yw8mVPh	0.462_0.972	7	-2.642	0	0.138	0.00285	0	0.666	0.449	128.092	213576	NA	hard rock	NA
2MH0yZZSWuPhqGI0u8iTkH	Bury Myself Alive	Downplay	31	2MH0yZZSWuPhqGI0u8iTkH	Radiocalypse	2012-05-29	Workout Hard Rock	2MH0yZZSWuPhqGI0u8iTkH	0.488_0.876	6	-4.555	1R	0.0445	0.000133	1.97e-05	0.184	0.424	92.043	204547	NA	hard rock	NA
0i8JFpqe9cKwnrcvoNgl1L	Feel Invincible	Skillet	72	0i8JFpqe9cKwnrcvoNgl1L	Unleashed	2016-08-05	Workout Hard Rock	0i8JFpqe9cKwnrcvoNgl1L	0.603_0.886	5	-3.777	0	0.0837	0.00045	0	0.26	0.395	126.025	229933	NA	hard rock	NA
4rBJhbvK48X8aoQbgOD71Y	End Of Me	Ashes Remain	54	4rBJhbvK48X8aoQbgOD71Y	What Ive Become	3-08-23	Workout Hard Rock	4rBJhbvK48X8aoQbgOD71Y	0.59_0.823	5	-4.606	0	0.0394	0.00187	0	0.375	0.571	129.969	170427	NA	hard rock	NA
12AYnMm3c7fuBfqvcXrosi	Reckless	JAXSON GAMBLE	48	12AYnMm3c7fuBfqvcXrosi	Reckless	2017-08-25	Workout Hard Rock	12AYnMm3c7fuBfqvcXrosi	0.705_0.741	4	-3.389	1	0.0571	0.0411	7.2341743209865	0.489	0.824	100.003	196800	NA	hard rock	NA
0Xq7FPQaLJgIHSB605YUMy	Sweet Dreams (Are Made Of This)	Marilyn Manson	54	0Xq7FPQaLJgIHSB605YUMy	Lest We Forget - The Best Of	2004-01-01	Workout Hard Rock	0Xq7FPQaLJgIHSB605YUMy	0.218_0.576	8	-6.938	1	0.0387	0.0044	0.647	0.184	0.14	185.987	291440	NA	hard rock	NA
4njLEd40fsHHYdOOeO28ME	Heavy Is the Head	Zac Brown Band	3	4njLEd40fsHHYdOOeO28ME	Heavy Is The Head	2015-03-07	Workout Hard Rock	4njLEd40fsHHYdOOeO28ME	0.508_0.923	8	-3.258	1	0.0392	0.000369	0.00171	0.0948	0.689	85.526	239760	NA	hard rock	NA
5pRElcsPZrgZXkoON2o5Go	Comatose	Skillet	66	5pRElcsPZrgZXkoON2o5Go	Comatose	2006-10-03	Workout Hard Rock	5pRElcsPZrgZXkoON2o5Go	0.359_0.955	4	-2.323	0	0.12	0.00116	0	0.349	0.446	170.033	230427	NA	hard rock	NA
5Yz9Urz9CYn1HLiOlYkU1r	Open My Eyes	Rival Sons	27	5Yz9Urz9CYn1HLiOlYkU1r	Great Western Valkyrie (Tour Edition)	2015-10-16	Workout Hard Rock	5Yz9Urz9CYn1HLiOlYkU1r	0.367_0.896	0	-4.668	1	0.0422	0.0179	0.000205	0.356	0.512	148.643	235816	NA	hard rock	NA
3Xfg7AegXaDLoD5GOUMf2e	My Demons	STARSET	70	3Xfg7AegXaDLoD5GOUMf2e	Transmissions (Deluxe Version)	2014	Workout Hard Rock	3Xfg7AegXaDLoD5GOUMf2e	0.274_0.652	5	-6.196	0	0.0625	0.00768	6.71333715394139	0.108	0.1	173.009	288036	NA	hard rock	NA
1e5cCYVlVLT57ckVTEHrI3	Zombie	Bad Wolves	0	1e5cCYVlVLT57ckVTEHrI3	Disobey	2018-05-11	Workout Hard Rock	1e5cCYVlVLT57ckVTEHrI3	0.448_0.826	2	-3.244	0	0.0319	0.00756	0	0.117	0.19	77.093	254805	NA	hard rock	NA
1cxCqerH9jNz1B6xnlT02y	Good Day To Die	Godsmack	47	1cxCqerH9jNz1B6xnlT02y	The Oracle (Deluxe Edition)	2010-01-01	Workout Hard Rock	1cxCqerH9jNz1B6xnlT02y	0.45_0.859	2	-5.155	1	0.0516	3.21e-05	0.000202	0.182	0.463	95.778	235667	NA	hard rock	NA
