track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
3fWmO8cxE3Kh6o4F8oyRSZ	Oto Moto	Disiz La Peste	0	3fWmO8cxE3Kh6o4F8oyRSZ	Rap Machine	2015-06-01	Urban/Trap - Contemporary RAP	3fWmO8cxE3Kh6o4F8oyRSZ	0.783_0.629	9	-5.023	1	0.328	0.311	0	0.284	0.769	142.896	161756	NA	NA	NA	urban contemporary	NA
3uGcFQmm4Pf9YMD4i8z3bP	Preach	SonReal	0	3uGcFQmm4Pf9YMD4i8z3bP	For The Town	2015-04-28	Urban/Trap - Contemporary RAP	3uGcFQmm4Pf9YMD4i8z3bP	0.765_0.751	10	-4.695	0	0.212	0.172	0	0.328	0.606	140.003	233853	NA	NA	NA	urban contemporary	NA
1S3hcyx64yhb5AeZ5G4TIa	Laisse aller	Nekfeu	0	1S3hcyx64yhb5AeZ5G4TIa	Feu	2015-06-08	Urban/Trap - Contemporary RAP	1S3hcyx64yhb5AeZ5G4TIa	0.873_0.539	7	-5.649	1A	0.315	0.132	0	0.124	0.355	100.033	273746	NA	NA	NA	urban contemporary	NA
6ry1D09ztAEoE11tS6rGBv	Martin Eden	Nekfeu	0	6ry1D09ztAEoE11tS6rGBv	Feu	2015-06-08	Urban/Trap - Contemporary RAP	6ry1D09ztAEoE11tS6rGBv	0.808_0.643	10	-6.168	0	0.279	0.242	0	0.105	0.346	86.044	295213	NA	NA	NA	urban contemporary	NA
1qdtfV9zIFJTn9iL8JaGg5	Name On It (feat. Chase Benji)	Sha Mula	12	1qdtfV9zIFJTn9iL8JaGg5	Name On It (feat. Chase Benji)	2014-11-03	Urban/Trap - Contemporary RAP	1qdtfV9zIFJTn9iL8JaGg5	0.782_0.546	9	-10.477	1	0.215	0.088	0	0.114	0.453	138.125	200388	NA	NA	NA	urban contemporary	NA
5bINBKyhsxjKARdtuPTITM	No Way	OnCue	0	5bINBKyhsxjKARdtuPTITM	No Way	2015-01-28	Urban/Trap - Contemporary RAP	5bINBKyhsxjKARdtuPTITM	0.78_0.657	1	-10.125	0	0.262	0.0849	0	0.548	0.422	105.064	220000	NA	NA	NA	urban contemporary	NA
3yvFBXiybFrHRbfslCpdYL	Eve - feat. Miss Kitty	Eve	0	3yvFBXiybFrHRbfslCpdYL	Lip Lock	2013-06-03	Urban/Trap - Contemporary RAP	3yvFBXiybFrHRbfslCpdYL	0.641_0.804	1	-4.646	1	0.172	0.028	0	0.214	0.418	150.082	212973	NA	NA	NA	urban contemporary	NA
7GPq5i4Dn95yDaqxdoeKNW	The Rockers (feat. Wiz Khalifa)	Action Bronson	45	7GPq5i4Dn95yDaqxdoeKNW	SAAAB Stories produced by Harry Fraud	2013-06-11	Urban/Trap - Contemporary RAP	7GPq5i4Dn95yDaqxdoeKNW	0.525_0.861	5	-1.919	0	0.136	0.192	0	0.235	0.649	135.305	188653	NA	NA	NA	urban contemporary	NA
32XC8EvpugPAm9dhI0Jabm	Gangsta	ScHoolboy Q	0	32XC8EvpugPAm9dhI0Jabm	Oxymoron (Deluxe)	2014-01-01	Urban/Trap - Contemporary RAP	32XC8EvpugPAm9dhI0Jabm	0.662_0.937	7	-3.89	1A	0.333	0.0929	0	0.5	0.631	128.896	231773	NA	NA	NA	urban contemporary	NA
0vuEcIoQfIs5fAiUJ8qZhv	Take Over	Gavlyn	6	0vuEcIoQfIs5fAiUJ8qZhv	Modest Confidence	2014-01-14	Urban/Trap - Contemporary RAP	0vuEcIoQfIs5fAiUJ8qZhv	0.876_0.621	11	-7.548	1	0.241	0.196	0	0.217	0.225	119.012	217653	NA	NA	NA	urban contemporary	NA
6nu35hLc8zsA9bwBpcuf5L	Type of Way	Rich Homie Quan	46	6nu35hLc8zsA9bwBpcuf5L	Still Goin In - Reloaded	2013-04-30	Urban/Trap - Contemporary RAP	6nu35hLc8zsA9bwBpcuf5L	0.85_0.509	6	-9.637	0	0.378	0.147	0	0.0759	0.763	134.9	261321	NA	NA	NA	urban contemporary	NA
5AEpL2aTZjujDxsBlelQAa	Blocka	Pusha T	1	5AEpL2aTZjujDxsBlelQAa	The Animosity of Caine	2013-03-22	Urban/Trap - Contemporary RAP	5AEpL2aTZjujDxsBlelQAa	0.803_0.522	1	-5.971	1	0.111	0.0232	2.69128538086079	0.108	0.189	127.943	214667	NA	NA	NA	urban contemporary	NA
5k8qFBVUkSUKzWi4nEaqXV	Where U Been?	2 Chainz	0	5k8qFBVUkSUKzWi4nEaqXV	B.O.A.T.S. II METIME (Deluxe)	2013-01-01	Urban/Trap - Contemporary RAP	5k8qFBVUkSUKzWi4nEaqXV	0.839_0.581	10	-3.237	0	0.0433	0.199	0	0.417	0.508	134.031	230867	NA	NA	NA	urban contemporary	NA
2sywvGUBuSuYICHHKOElSn	Nollie Tre Flip	Hopsin	44	2sywvGUBuSuYICHHKOElSn	Knock Madness	2013-11-26	Urban/Trap - Contemporary RAP	2sywvGUBuSuYICHHKOElSn	0.843_0.773	6	-6.893	1	0.291	0.251	0	0.0899	0.417	90.039	211573	NA	NA	NA	urban contemporary	NA
0vrsZtoe8dEtuR4tbcUGsk	Cadillacs & Chevys	Jarren Benton	35	0vrsZtoe8dEtuR4tbcUGsk	My Grandmas Basement	2013-06-11	Urban/Trap - Contemporary RAP	0vrsZtoe8dEtuR4tbcUGsk	0.469_0.82	1	-6.557	1	0.13	0.00087	0	0.118	0.331	88.021	246818	NA	NA	NA	urban contemporary	NA
3qX1dqmDdmMvvfMVfsx4Bh	m.A.A.d city	Kendrick Lamar	67	3qX1dqmDdmMvvfMVfsx4Bh	good kid, m.A.A.d city (Deluxe)	2012-10-22	Urban/Trap - Contemporary RAP	3qX1dqmDdmMvvfMVfsx4Bh	0.487_0.729	2	-6.815	1	0.271	0.0538	1.86864651583601	0.44	0.217	91.048	350120	NA	NA	NA	urban contemporary	NA
7MDKvOzNgAJ3KMCtaP2UOa	Hella Hoes	A$AP Mob	56	7MDKvOzNgAJ3KMCtaP2UOa	Hella Hoes	2014-06-06	Urban/Trap - Contemporary RAP	7MDKvOzNgAJ3KMCtaP2UOa	0.633_0.853	8	-6.491	1A	0.389	0.302	0	0.152	0.544	130.018	211965	NA	NA	NA	urban contemporary	NA
6k6akHra06uOgcICJYp4fM	Try Me (feat. Young Thug)	Trae Tha Truth	5	6k6akHra06uOgcICJYp4fM	Try Me (feat. Young Thug) - Single	2014-08-05	Urban/Trap - Contemporary RAP	6k6akHra06uOgcICJYp4fM	0.772_0.532	9	-8.462	1	0.0767	0.0136	0	0.0823	0.187	110.065	225072	NA	NA	NA	urban contemporary	NA
05LCfd8s9n2teUcsTsBAnr	Alladat	Jarren Benton	39	05LCfd8s9n2teUcsTsBAnr	Slow Motion	2015-01-27	Urban/Trap - Contemporary RAP	05LCfd8s9n2teUcsTsBAnr	0.672_0.856	11	-5.537	1	0.262	0.0534	3.93e-05	0.218	0.641	180.048	207560	NA	NA	NA	urban contemporary	NA
4bm3nRCNGrFDINkMxEAGrf	Push It	iSHi	0	4bm3nRCNGrFDINkMxEAGrf	Push It	2015-02-27	Urban/Trap - Contemporary RAP	4bm3nRCNGrFDINkMxEAGrf	0.635_0.773	7	-5.649	1	0.169	0.0131	0.0502	0.0932	0.201	174.992	229320	NA	NA	NA	urban contemporary	NA
2zuOiLM3QGT5DpO4fJwOEo	Run Jozi (Godly) (feat. K.O)	AKA	31	2zuOiLM3QGT5DpO4fJwOEo	Levels (Explicit)	2014-07-07	Urban/Trap - Contemporary RAP	2zuOiLM3QGT5DpO4fJwOEo	0.494_0.935	4	-3.163	1	0.259	0.204	0	0.181	0.35	130.084	234693	NA	NA	NA	urban contemporary	NA
72umswj0Jlu9EVT5uoL2hl	Tip Toe Wing In My Jawwwdinz	Riff Raff	43	72umswj0Jlu9EVT5uoL2hl	Neon Icon	2014-06-24	Urban/Trap - Contemporary RAP	72umswj0Jlu9EVT5uoL2hl	0.914_0.408	9	-7.56	0	0.0808	0.235	0	0.134	0.0891	119.964	244000	NA	NA	NA	urban contemporary	NA
3jxoBOY4oK2MIe0m9OJQeV	Bando	Kalash	0	3jxoBOY4oK2MIe0m9OJQeV	Bando	2015-07-17	Urban/Trap - Contemporary RAP	3jxoBOY4oK2MIe0m9OJQeV	0.875_0.647	3	-5.693	0	0.0637	0.156	0	0.159	0.458	118.03	262593	NA	NA	NA	urban contemporary	NA
7o92cBTVVzDsDwmtToWU0m	El Chapo - feat. Skrillex	The Game	0	7o92cBTVVzDsDwmtToWU0m	The Documentary 2.5	2015-10-16	Urban/Trap - Contemporary RAP	7o92cBTVVzDsDwmtToWU0m	0.747_0.912	6	-3.324	0	0.262	0.139	0	0.271	0.59	127.096	220079	NA	NA	NA	urban contemporary	NA
1fZjOBoJDc3Mi2OrXxg6cV	Toi sur moi	MZ	30	1fZjOBoJDc3Mi2OrXxg6cV	Toi sur moi	2016-03-04	Urban/Trap - Contemporary RAP	1fZjOBoJDc3Mi2OrXxg6cV	0.568_0.62	3	-6.847	0	0.313	0.23	0	0.096	0.439	124.098	235547	NA	NA	NA	urban contemporary	NA
56JeB4CZ3gQO3cXaI3rFjj	Terminus	La Fouine	23	56JeB4CZ3gQO3cXaI3rFjj	Nouveau monde	2016-03-04	Urban/Trap - Contemporary RAP	56JeB4CZ3gQO3cXaI3rFjj	0.767_0.783	5	-4.185	0	0.108	0.234	2.01e-06	0.117	0.471	120.042	209933	NA	NA	NA	urban contemporary	NA
1xXaJ7Li02l0aDiasiGmTw	Trappes	La Fouine	19	1xXaJ7Li02l0aDiasiGmTw	Nouveau monde	2016-03-04	Urban/Trap - Contemporary RAP	1xXaJ7Li02l0aDiasiGmTw	0.784_0.732	6	-4.353	1	0.268	0.0474	0	0.23	0.615	127.023	185000	NA	NA	NA	urban contemporary	NA
3BTepbd75bloUptVDgz7X9	Rayonnons	Jarod	0	3BTepbd75bloUptVDgz7X9	Rayonnons	2015-10-01	Urban/Trap - Contemporary RAP	3BTepbd75bloUptVDgz7X9	0.846_0.785	9	-4.363	1	0.188	0.123	0	0.959	0.453	116.035	270992	NA	NA	NA	urban contemporary	NA
4AVLvyYIK7cWCwKOvq9nIk	Argent sale	La Fouine	26	4AVLvyYIK7cWCwKOvq9nIk	Nouveau monde	2016-03-04	Urban/Trap - Contemporary RAP	4AVLvyYIK7cWCwKOvq9nIk	0.758_0.671	8	-3.93	1	0.0428	0.021	0	0.256	0.258	130.009	196413	NA	NA	NA	urban contemporary	NA
4Voq8kIasVCVvtVnGpuQq3	Bombay (feat. Sembem & Sjaak)	CHO	32	4Voq8kIasVCVvtVnGpuQq3	Knock Knock 2	2013-10-10	Urban/Trap - Contemporary RAP	4Voq8kIasVCVvtVnGpuQq3	0.597_0.533	11	-7.976	0	0.104	0.00249	1.45e-06	0.192	0.217	131.988	266896	NA	NA	NA	urban contemporary	NA
53EbeKQwSawmvwdRsQyjRh	Vacation	Derin Falana	30	53EbeKQwSawmvwdRsQyjRh	Derin Falana - EP	2015-08-24	Urban/Trap - Contemporary RAP	53EbeKQwSawmvwdRsQyjRh	0.869_0.499	9	-6.282	0	0.14	0.0102	0	0.104	0.554	100.025	138109	NA	NA	NA	urban contemporary	NA
694WTOYVnKjIF2SpGK820u	Imports	Chase	21	694WTOYVnKjIF2SpGK820u	Imports - Single	2015-08-13	Urban/Trap - Contemporary RAP	694WTOYVnKjIF2SpGK820u	0.87_0.463	0	-10.959	1	0.359	0.0555	0	0.314	0.446	110.043	159269	NA	NA	NA	urban contemporary	NA
4Li11MpKTxPq9m8CnbqI0c	Feeling Myself	Tdot illdude	16	4Li11MpKTxPq9m8CnbqI0c	Feeling Myself	2014-12-13	Urban/Trap - Contemporary RAP	4Li11MpKTxPq9m8CnbqI0c	0.719_0.794	3	-4.655	0	0.0695	0.103	0	0.0784	0.244	120.001	179069	NA	NA	NA	urban contemporary	NA
0E7PBMpzhUZXkitQvbWZdf	Molly	Ixzo	0	0E7PBMpzhUZXkitQvbWZdf	Molly	2016-01-22	Urban/Trap - Contemporary RAP	0E7PBMpzhUZXkitQvbWZdf	0.92_0.407	11	-10.83	0A	0.166	0.327	0	0.114	0.3	114.997	202296	NA	NA	NA	urban contemporary	NA
1trTuC1Z6KwXyb6qigNr7l	Debrouillard	Damso	0	1trTuC1Z6KwXyb6qigNr7l	Debrouillard	2016-01-22	Urban/Trap - Contemporary RAP	1trTuC1Z6KwXyb6qigNr7l	0.809_0.667	11	-5.997	1	0.231	0.208	9.96047887504101	0.131	0.358	120.015	245173	NA	NA	NA	urban contemporary	NA
0La7WP1Z2d4TNFQIW62XZx	Cups of Coffee	Alien Family	0	0La7WP1Z2d4TNFQIW62XZx	Alien Family II	2016-01-25	Urban/Trap - Contemporary RAP	0La7WP1Z2d4TNFQIW62XZx	0.73_0.82	0	-7.684	1	0.576	0.126	0	0.588	0.533	170.004	212235	NA	NA	NA	urban contemporary	NA
61QSuw5VlC0LTS8WMO356g	All The Way Up	Fat Joe	68	61QSuw5VlC0LTS8WMO356g	All The Way Up (feat. French Montana & Infared) - Single	2016-03-02	Urban/Trap - Contemporary RAP	61QSuw5VlC0LTS8WMO356g	0.536_0.721	10	-6.44	0	0.386	0.062	0	0.824	0.393	117.139	191942	NA	NA	NA	urban contemporary	NA
0psbBdxOb3A8WMuG3ludUw	Gumbo	Jay Rock	33	0psbBdxOb3A8WMuG3ludUw	Gumbo	2015-07-01	Urban/Trap - Contemporary RAP	0psbBdxOb3A8WMuG3ludUw	0.647_0.75	1	-7.758	1	0.0863	0.238	3.29e-05	0.189	0.235	100.975	221309	NA	NA	NA	urban contemporary	NA
35LCTvk8UVBaBunzVJWMA5	Take Kare (feat. Lil Wayne)	Migos	29	35LCTvk8UVBaBunzVJWMA5	MigoThuggin	2016-03-18	Urban/Trap - Contemporary RAP	35LCTvk8UVBaBunzVJWMA5	0.806_0.442	10	-10.75	0	0.17	0.0374	0	0.0788	0.283	90.006	266390	NA	NA	NA	urban contemporary	NA
3XsOaaflhc5UEtdVU3a2nt	SRS	Migos	30	3XsOaaflhc5UEtdVU3a2nt	MigoThuggin	2016-03-18	Urban/Trap - Contemporary RAP	3XsOaaflhc5UEtdVU3a2nt	0.758_0.527	0	-8.864	0	0.155	0.151	0	0.675	0.29	107.924	271599	NA	NA	NA	urban contemporary	NA
6ZA3Q8Dj5BrnmOsT300DCh	Ice Cream Man	Tyga	64	6ZA3Q8Dj5BrnmOsT300DCh	Fuk Wat They Talkin Bout	2015-08-24	Urban/Trap - Contemporary RAP	6ZA3Q8Dj5BrnmOsT300DCh	0.902_0.67	10	-4.074	1	0.19	0.167	0	0.107	0.39	144.07	186672	NA	NA	NA	urban contemporary	NA
4ceYhlROdfqzWwwDS4BXCi	Gullah Gullah Island	Dear Silas	0	4ceYhlROdfqzWwwDS4BXCi	Gullah Gullah Island	2015-11-18	Urban/Trap - Contemporary RAP	4ceYhlROdfqzWwwDS4BXCi	0.841_0.539	1	-8.102	0	0.0863	0.279	4.11e-06	0.686	0.299	128.022	190222	NA	NA	NA	urban contemporary	NA
4bdJHQp90ymjEIkkYhcENB	Dat $tick	Rich Brian	69	4bdJHQp90ymjEIkkYhcENB	Dat $tick	2016-03-11	Urban/Trap - Contemporary RAP	4bdJHQp90ymjEIkkYhcENB	0.923_0.508	1	-8.668	1	0.0468	0.104	1.21e-05	0.126	0.168	108.039	126667	NA	NA	NA	urban contemporary	NA
7Cdlsb04AIEXBtWKDLe6Ju	Out My Face	Bankroll Mafia	38	7Cdlsb04AIEXBtWKDLe6Ju	Out My Face (feat. T.I., Shad Da God, Young Thug, London Jae) - Single	2016-01-02	Urban/Trap - Contemporary RAP	7Cdlsb04AIEXBtWKDLe6Ju	0.757_0.717	1	-4.808	0A	0.0749	0.0619	0	0.67	0.302	103.978	207905	NA	NA	NA	urban contemporary	NA
0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	11	0X8DcetL926BYiPJYstJTc	Goodbye & Good Riddance	2018-05-23	Hip pop	0X8DcetL926BYiPJYstJTc	0.511_0.566	6	-7.23	0	0.2	0.349	0	0.34	0.218	83.903	239836	NA	NA	NA	hip pop	NA
5PTG6rrL6EPFD9E2QMI2pl	JAPAN	Famous Dex	75	5PTG6rrL6EPFD9E2QMI2pl	Dex Meets Dexter	2018-04-06	Hip pop	5PTG6rrL6EPFD9E2QMI2pl	0.733_0.678	6	-7.771	1	0.438	0.121	0	0.344	0.841	175.985	142000	NA	NA	NA	hip pop	NA
5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	82	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	2018-05-16	Hip pop	5IaHrVsrferBYDm0bDyABy	0.884_0.559	0	-7.442	1A	0.12	0.0236	0	0.101	0.342	97.994	232959	NA	NA	NA	hip pop	NA
3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	83	3swc6WTsr7rl9DqQKQA55C	beerbongs & bentleys	2018-04-27	Hip pop	3swc6WTsr7rl9DqQKQA55C	0.75_0.56	8	-8.094	1	0.105	0.546	0	0.111	0.459	140.06	221440	NA	NA	NA	hip pop	NA
2fQrGHiQOvpL9UgPvtYy6G	Bank Account	21 Savage	80	2fQrGHiQOvpL9UgPvtYy6G	Issa Album	3000-09-23	Hip pop	2fQrGHiQOvpL9UgPvtYy6G	0.884_0.346	8	-8.228	0	0.351	0.0151	7.04e-06	0.0871	0.376	75.016	220307	NA	NA	NA	hip pop	NA
43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	74	43ZyHQITOjhciSUUNPVRHc	Lil Pump	3000-10-06	Hip pop	43ZyHQITOjhciSUUNPVRHc	0.936_0.523	5	-6.71	1	0.0597	0.239	0	0.117	0.699	119.889	124056	NA	NA	NA	hip pop	NA
0VgkVdmE4gld66l8iyGjgx	Mask Off	Future	81	0VgkVdmE4gld66l8iyGjgx	FUTURE	3000-06-30	Hip pop	0VgkVdmE4gld66l8iyGjgx	0.833_0.434	2	-8.795	1	0.431	0.0102	0.0219	0.165	0.281	150.062	204600	NA	NA	NA	hip pop	NA
7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	84	7KXjTSCq5nL1LoYtL7XAwS	DAMN.	3000-04-14	Hip pop	7KXjTSCq5nL1LoYtL7XAwS	0.908_0.621	1	-6.638	0	0.102	0.000282	5.39e-05	0.0958	0.421	150.011	177000	NA	NA	NA	hip pop	NA
0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE	Kodak Black	83	0FZ4Dmg8jJJAPJnvBIzD9z	Dying to Live	2018-12-14	Hip pop	0FZ4Dmg8jJJAPJnvBIzD9z	0.861_0.603	8	-5.788	0	0.176	0.0521	0	0.0924	0.504	98.043	228760	NA	NA	NA	hip pop	NA
78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	84	78QR3Wp35dqAhFEc2qAGjE	Drip Harder	2018-10-05	Hip pop	78QR3Wp35dqAhFEc2qAGjE	0.897_0.662	1	-6.903	0	0.292	0.0852	0	0.534	0.389	112.511	145543	NA	NA	NA	hip pop	NA
4QIyEq7TcTdAcxjI2AFlAK	FEFE	6ix9ine	15	4QIyEq7TcTdAcxjI2AFlAK	DUMMY BOY	2018-11-27	Hip pop	4QIyEq7TcTdAcxjI2AFlAK	0.931_0.387	1	-9.127	1	0.412	0.088	0	0.136	0.376	125.978	179405	NA	NA	NA	hip pop	NA
6wJrqTE6c4NtfDqAcSRcBf	TATI	6ix9ine	8	6wJrqTE6c4NtfDqAcSRcBf	DUMMY BOY	2018-11-27	Hip pop	6wJrqTE6c4NtfDqAcSRcBf	0.779_0.767	11	-5.462	0	0.258	0.00214	0	0.102	0.523	91.981	154565	NA	NA	NA	hip pop	NA
6KBYefIoo7KydImq1uUQlL	Bodak Yellow	Cardi B	76	6KBYefIoo7KydImq1uUQlL	Invasion of Privacy	2018-04-06	Hip pop	6KBYefIoo7KydImq1uUQlL	0.926_0.703	11	-6.337	0	0.103	0.0659	0	0.231	0.485	125.022	223713	NA	NA	NA	hip pop	NA
3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	84	3a1lNhkSLSkpJE4MSHpDu9	Stoney (Deluxe)	2016-12-09	Hip pop	3a1lNhkSLSkpJE4MSHpDu9	0.63_0.804	6	-4.183	1A	0.0363	0.215	0	0.253	0.492	123.146	220293	NA	NA	NA	hip pop	NA
6xbraxG0bSBOuAr5IUXmtM	iSpy (feat. Lil Yachty)	KYLE	70	6xbraxG0bSBOuAr5IUXmtM	Light of Mine	2018-05-18	Hip pop	6xbraxG0bSBOuAr5IUXmtM	0.723_0.654	0	-6.82	1	0.298	0.384	0	0.384	0.675	149.949	252240	NA	NA	NA	hip pop	NA
2GB1Ioithgz8vsTk72joy8	Want Me (feat. Ky)	MANI NBISH	19	2GB1Ioithgz8vsTk72joy8	Dominatrix	3000-11-08	Hip pop	2GB1Ioithgz8vsTk72joy8	0.764_0.826	7	-5.993	1	0.119	0.201	3.2714559821412	0.405	0.849	104.986	224235	NA	NA	NA	hip pop	NA
2DQ1ITjI0YoLFzuADN1ZBW	No Limit	G-Eazy	76	2DQ1ITjI0YoLFzuADN1ZBW	The Beautiful & Damned	3000-12-15	Hip pop	2DQ1ITjI0YoLFzuADN1ZBW	0.838_0.771	1	-3.791	1	0.244	0.0117	0	0.0853	0.405	175.957	245387	NA	NA	NA	hip pop	NA
4VXIryQMWpIdGgYR4TrjT1	All Girls Are The Same	Juice WRLD	86	4VXIryQMWpIdGgYR4TrjT1	Goodbye & Good Riddance	2018-12-10	Hip pop	4VXIryQMWpIdGgYR4TrjT1	0.671_0.529	0	-7.226	1	0.307	0.0769	0.000335	0.0856	0.203	161.989	165820	NA	NA	NA	hip pop	NA
1fCeXjoRExPP2qwSBh2aST	Black & White	Juice WRLD	81	1fCeXjoRExPP2qwSBh2aST	Goodbye & Good Riddance	2018-12-10	Hip pop	1fCeXjoRExPP2qwSBh2aST	0.776_0.736	7	-4.612	1	0.247	0.0802	0	0.159	0.233	147.946	186945	NA	NA	NA	hip pop	NA
4S8d14HvHb70ImctNgVzQQ	I Love It (& Lil Pump)	Kanye West	79	4S8d14HvHb70ImctNgVzQQ	I Love It	2018-09-07	Hip pop	4S8d14HvHb70ImctNgVzQQ	0.901_0.522	2	-8.304	1	0.33	0.0114	0	0.259	0.329	104.053	127947	NA	NA	NA	hip pop	NA
1lItf5ZXJc1by9SbPeljFd	Juju On That Beat (TZ Anthem)	Zay Hilfigerrr	63	1lItf5ZXJc1by9SbPeljFd	Juju On That Beat (TZ Anthem)	2016-09-30	Hip pop	1lItf5ZXJc1by9SbPeljFd	0.807_0.887	1	-3.892	1	0.275	0.00381	0	0.391	0.78	160.517	144244	NA	NA	NA	hip pop	NA
0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	86	0JP9xo3adEtGSdUEISiszL	?	2018-03-16	Hip pop	0JP9xo3adEtGSdUEISiszL	0.921_0.537	9	-5.723	0	0.0804	0.556	0.00404	0.102	0.711	128.009	135090	NA	NA	NA	hip pop	NA
2G1tXoGBaEMJ7FKGnkf6ud	Wake Up in the Sky	Gucci Mane	73	2G1tXoGBaEMJ7FKGnkf6ud	Evil Genius	2018-12-07	Hip pop	2G1tXoGBaEMJ7FKGnkf6ud	0.8_0.578	4	-5.144	0	0.0485	0.00381	0	0.367	0.367	143.01	203161	NA	NA	NA	hip pop	NA
6JQvHMSaR8flFsN53ypOfP	Noticed	Lil Mosey	18	6JQvHMSaR8flFsN53ypOfP	Northsbest	2018-10-19	Hip pop	6JQvHMSaR8flFsN53ypOfP	0.699_0.558	11	-7.622	1	0.0603	0.462	0	0.116	0.493	79.992	165000	NA	NA	NA	hip pop	NA
6dww8y59MiIREzWonqzGOy	Pull Up	Lil Mosey	8	6dww8y59MiIREzWonqzGOy	Northsbest	2018-10-19	Hip pop	6dww8y59MiIREzWonqzGOy	0.655_0.607	7	-5.815	0	0.0862	0.554	0	0.115	0.2	149.033	183624	NA	NA	NA	hip pop	NA
2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	86	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	2019-01-23	Hip pop	2JvzF1RMd7lE3KmFlsyZD8	0.837_0.364	8	-11.713	1	0.276	0.149	0	0.271	0.463	123.984	213594	NA	NA	NA	hip pop	NA
0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	76	0SGkqnVQo9KPytSri1H6cF	I Decided.	3000-02-03	Hip pop	0SGkqnVQo9KPytSri1H6cF	0.78_0.574	1	-5.628	0	0.141	0.104	0	0.129	0.273	81.502	222360	NA	NA	NA	hip pop	NA
7EoSDrwBPUBeBEORrpvgko	Water	Ugly God	61	7EoSDrwBPUBeBEORrpvgko	The Booty Tape	3000-08-04	Hip pop	7EoSDrwBPUBeBEORrpvgko	0.816_0.245	0	-15.617	0	0.414	0.616	0.000813	0.127	0.187	140.04	138936	NA	NA	NA	hip pop	NA
5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	88	5p7ujcrUXASCNwRaWNHR1C	Without Me	2018-10-04	Hip pop	5p7ujcrUXASCNwRaWNHR1C	0.752_0.488	6	-7.05	1	0.0705	0.297	9.11e-06	0.0936	0.533	136.041	201661	NA	NA	NA	hip pop	NA
25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	87	25sgk305KZfyuqVBQIahim	Sweet but Psycho	2018-08-17	Hip pop	25sgk305KZfyuqVBQIahim	0.719_0.704	1	-4.724	1	0.0476	0.0691	0	0.166	0.628	133.002	187436	NA	NA	NA	hip pop	NA
2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	89	2dpaYNEQHiRxtZbfNsse99	Happier	2018-08-17	Hip pop	2dpaYNEQHiRxtZbfNsse99	0.687_0.792	5	-2.749	1	0.0452	0.191	0	0.167	0.671	100.015	214290	NA	NA	NA	hip pop	NA
4NzMOnvSJVNKF7nw5NkXIP	bury a friend	Billie Eilish	21	4NzMOnvSJVNKF7nw5NkXIP	bury a friend	2019-01-30	Hip pop	4NzMOnvSJVNKF7nw5NkXIP	0.905_0.389	8	-14.505	1	0.332	0.74	0.162	0.106	0.196	120.046	193143	NA	NA	NA	hip pop	NA
6zeeWid2sgw4lap2jV61PZ	Better	Khalid	81	6zeeWid2sgw4lap2jV61PZ	Suncity	2018-10-18	Hip pop	6zeeWid2sgw4lap2jV61PZ	0.596_0.552	0	-10.278	0	0.097	0.0765	0.334	0.104	0.112	97.949	229320	NA	NA	NA	hip pop	NA
2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	88	2VxeLyX666F8uXCJ0dZF8B	A Star Is Born Soundtrack	2018-10-05	Hip pop	2VxeLyX666F8uXCJ0dZF8B	0.572_0.385	7	-6.362	1	0.0308	0.371	0	0.231	0.323	95.799	215733	NA	NA	NA	hip pop	NA
4lKXjLzAV0Nxwln8MxHVtQ	Coming Down	Halsey	60	4lKXjLzAV0Nxwln8MxHVtQ	BADLANDS (Deluxe)	2015-08-28	Hip pop	4lKXjLzAV0Nxwln8MxHVtQ	0.625_0.753	6	-5.983	0	0.166	0.436	0.00273	0.367	0.539	88.956	223299	NA	NA	NA	hip pop	NA
09IStsImFySgyp0pIQdqAc	The Middle	Zedd	84	09IStsImFySgyp0pIQdqAc	The Middle	2018-01-23	Hip pop	09IStsImFySgyp0pIQdqAc	0.753_0.657	7	-3.061	1	0.0449	0.171	0	0.112	0.437	107.01	184732	NA	NA	NA	hip pop	NA
