track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	latin	r&b
0vg6ueDexrELdda2VyFlCN	Surfer Joe - Hit Version	The Surfaris	15	0vg6ueDexrELdda2VyFlCN	Wipe Out	1963-07-08	Hard Rock Cafe Classics	0vg6ueDexrELdda2VyFlCN	0.646_0.813	8	-7.803	1	0.0419	0.52	0.00944	0.0625	0.967	141.691	151373	NA	hard rock	NA	NA
4090PyjhaukeGh0c93jh1Y	Stuck In The Middle With You	Stealers Wheel	19	4090PyjhaukeGh0c93jh1Y	Stuck In The Middle With You - The Hits Collection	1998-01-01	Hard Rock Cafe Classics	4090PyjhaukeGh0c93jh1Y	0.749_0.74	7	-4.965	1	0.0334	0.0552	3.95408105528913	0.16	0.962	124.463	206560	NA	hard rock	NA	NA
6Um3XCAxl9YfFmAnGl93xc	I Fought the Law - Single Version	The Bobby Fuller Four	56	6Um3XCAxl9YfFmAnGl93xc	Never To Be Forgotten - The Mustang Years	1998	Hard Rock Cafe Classics	6Um3XCAxl9YfFmAnGl93xc	0.593_0.804	7	-5.497	1Q	0.0319	0.105	2.22e-06	0.047	0.962	148.959	138360	NA	hard rock	NA	NA
5XenUjG7cRnTkUe8AVuuMX	Wicked Game	HIM	53	5XenUjG7cRnTkUe8AVuuMX	Greatest Love Songs Vol. 666	1997-03-09	Hard Rock Cafe Classics	5XenUjG7cRnTkUe8AVuuMX	0.513_0.872	9	-4.921	1Q	0.0481	0.00235	6.11e-05	0.0807	0.525	120.399	233733	NA	hard rock	NA	NA
25FTMokYEbEWHEdss5JLZS	Teenage Dirtbag	Wheatus	67	25FTMokYEbEWHEdss5JLZS	Wheatus	1999-02-15	Hard Rock Cafe Classics	25FTMokYEbEWHEdss5JLZS	0.625_0.85	4	-3.904	1	0.0495	0.346	0.000233	0.174	0.633	94.661	241667	NA	hard rock	NA	NA
1L94M3KIu7QluZe63g64rv	Alive	Pearl Jam	75	1L94M3KIu7QluZe63g64rv	Ten	1991-08-27	Hard Rock Cafe Classics	1L94M3KIu7QluZe63g64rv	0.284_0.875	11	-6.069	0	0.0422	0.00752	0.000461	0.402	0.595	75.009	340907	NA	hard rock	NA	NA
1SNipdzMky2C2LwvoVRzsv	Elevate	Papa Roach	62	1SNipdzMky2C2LwvoVRzsv	Elevate	2018-12-14	Hard Rock Workout	1SNipdzMky2C2LwvoVRzsv	0.666_0.775	2	-5.458	0	0.0979	0.0226	0	0.254	0.59	144.998	191565	NA	hard rock	NA	NA
5KeMe6s7NC1h9Xg7CgDbYO	Oh My God	HELLYEAH	52	5KeMe6s7NC1h9Xg7CgDbYO	Oh My God	2019-06-28	Hard Rock Workout	5KeMe6s7NC1h9Xg7CgDbYO	0.315_0.975	6	-2.912	0	0.198	0.000368	0	0.248	0.35	159.455	252689	NA	hard rock	NA	NA
1ZSu2nD48t0pnj0LcpdXGt	Burn	In Flames	25	1ZSu2nD48t0pnj0LcpdXGt	Burn	2019-02-08	Hard Rock Workout	1ZSu2nD48t0pnj0LcpdXGt	0.522_0.971	6	-4.59	1	0.109	4.8e-05	0.0534	0.054	0.195	114.992	223720	NA	hard rock	NA	NA
3IiMnjK7S2PlsPVMuAH7rU	Torn in Two	Breaking Benjamin	59	3IiMnjK7S2PlsPVMuAH7rU	Ember	2018-04-13	Hard Rock Workout	3IiMnjK7S2PlsPVMuAH7rU	0.354_0.943	5	-3.633	1	0.288	0.000113	4.36064052537549	0.104	0.367	94.416	257453	NA	hard rock	NA	NA
1fH2O7d5hmU1GQQkQgmi3m	(This Is Our) House	In Flames	27	1fH2O7d5hmU1GQQkQgmi3m	(This Is Our) House	2018-12-14	Hard Rock Workout	1fH2O7d5hmU1GQQkQgmi3m	0.521_0.984	10	-4.957	0	0.0817	6.68e-05	0.018	0.333	0.465	132.039	258773	NA	hard rock	NA	NA
3WvENg99oEKz7rPg6CbLOM	Truth To the Weak (Not Built To Collapse)	Fire From The Gods	39	3WvENg99oEKz7rPg6CbLOM	Truth To the Weak (Not Built To Collapse)	2019-07-26	Hard Rock Workout	3WvENg99oEKz7rPg6CbLOM	0.492_0.939	1	-4.788	0	0.369	0.0389	0	0.23	0.576	163.026	217133	NA	hard rock	NA	NA
3IALoA4pQ7vMHpD1roexrF	Ambush	Inklings	15	3IALoA4pQ7vMHpD1roexrF	Ambush	2019-03-22	Hard Rock Workout	3IALoA4pQ7vMHpD1roexrF	0.509_0.933	11	-4.591	0Q	0.0547	0.00147	0.00345	0.352	0.58	157.971	200410	NA	hard rock	NA	NA
6qKSmXS6AOmSFAnmSxkASx	Uncomfortable	Halestorm	54	6qKSmXS6AOmSFAnmSxkASx	Vicious	2018-07-27	Hard Rock Workout	6qKSmXS6AOmSFAnmSxkASx	0.533_0.976	0	-2.501	1	0.0814	0.00172	0	0.147	0.298	118.915	220667	NA	hard rock	NA	NA
0GSguwVydcDTrHPoQsS8FU	Rats	Ghost	0	0GSguwVydcDTrHPoQsS8FU	Rats	2018-04-13	Hard Rock Workout	0GSguwVydcDTrHPoQsS8FU	0.522_0.944	2	-5.731	0	0.0936	6.11e-06	0.482	0.135	0.236	124.029	261573	NA	hard rock	NA	NA
6dRAAG4sB71NAtVCHJep7s	Send the Pain Below	Chevelle	63	6dRAAG4sB71NAtVCHJep7s	Wonder Whats Next (Expanded Edition)	2002	Hard Rock Workout	6dRAAG4sB71NAtVCHJep7s	0.468_0.851	11	-3.617	1	0.0398	0.000281	0.00483	0.0644	0.293	92.079	252360	NA	hard rock	NA	NA
3IqHzcXy7IsYYND6lKwPAi	DEVIL	Shinedown	7	3IqHzcXy7IsYYND6lKwPAi	DEVIL	2018-03-07	Hard Rock Workout	3IqHzcXy7IsYYND6lKwPAi	0.354_0.942	7	-3.245	1	0.237	0.00039	6.36e-06	0.431	0.242	119.992	207987	NA	hard rock	NA	NA
6uCzY8MKTcLDExUR6nGl99	Wolf Totem	The HU	53	6uCzY8MKTcLDExUR6nGl99	Wolf Totem	2018-11-17	Hard Rock Workout	6uCzY8MKTcLDExUR6nGl99	0.557_0.718	8	-8.504	1	0.0415	0.0888	0.0511	0.661	0.49	172.039	338000	NA	hard rock	NA	NA
4VRRbrw7ai2mztUrXrAvfd	Bulletproof	Godsmack	56	4VRRbrw7ai2mztUrXrAvfd	Bulletproof	2018-02-28	Hard Rock Workout	4VRRbrw7ai2mztUrXrAvfd	0.39_0.91	5	-3.268	0	0.133	0.000198	4.58602978908457	0.156	0.644	162.253	177048	NA	hard rock	NA	NA
0UrWr7Jnu1heq1o99ZwUd0	Youth of the Nation	P.O.D.	69	0UrWr7Jnu1heq1o99ZwUd0	Satellite (U.S. Version WEA Distribution)	2001-09-11	Hard Rock Workout	0UrWr7Jnu1heq1o99ZwUd0	0.563_0.86	8	-7.533	1	0.0621	0.00834	0.0106	0.39	0.517	97.867	256240	NA	hard rock	NA	NA
6nJPHXRpKYv2yqtalEjKy5	Got the Life	Korn	68	6nJPHXRpKYv2yqtalEjKy5	Follow The Leader	1998-08-18	Hard Rock Workout	6nJPHXRpKYv2yqtalEjKy5	0.501_0.905	11	-5.721	0	0.0518	1.88e-05	0.765	0.383	0.584	123.277	225307	NA	hard rock	NA	NA
3r1nwFFe5Vk7y5eYvmh2Kh	Ghost	Badflower	3	3r1nwFFe5Vk7y5eYvmh2Kh	Ghost	2018-06-08	Hard Rock Workout	3r1nwFFe5Vk7y5eYvmh2Kh	0.505_0.848	11	-5.173	0	0.0575	0.0106	0	0.18	0.282	140.055	259428	NA	hard rock	NA	NA
2MIbaL6JQjKHINyx7OcaQd	Crazy	From Ashes to New	0	2MIbaL6JQjKHINyx7OcaQd	Crazy	2018-02-02	Hard Rock Workout	2MIbaL6JQjKHINyx7OcaQd	0.277_0.962	4	-3.408	0	0.115	0.00398	0	0.354	0.351	95.044	185697	NA	hard rock	NA	NA
6uEvFCaOqXyEidoO8BZbyh	Du hast	Rammstein	67	6uEvFCaOqXyEidoO8BZbyh	Sehnsucht	1997-08-22	Hard Rock Workout	6uEvFCaOqXyEidoO8BZbyh	0.64_0.922	9	-6.283	0	0.0385	0.00369	0.055	0.332	0.716	125.105	234227	NA	hard rock	NA	NA
5wBLDkxVvclanSitx5jq8e	Undead	Hollywood Undead	66	5wBLDkxVvclanSitx5jq8e	Swan Songs	2008-09-02	Hard Rock Workout	5wBLDkxVvclanSitx5jq8e	0.512_0.943	2	-5.185	0	0.106	0.0138	0	0.261	0.485	163.128	265053	NA	hard rock	NA	NA
7myke8Id4WyKFlWcRBJdIF	Hardwired	Metallica	56	7myke8Id4WyKFlWcRBJdIF	Hardwired...To Self-Destruct	2016-11-18	Hard Rock Workout	7myke8Id4WyKFlWcRBJdIF	0.13_0.991	11	-3.126	1	0.0604	1.15e-05	8.00170186311007	0.225	0.505	185.364	191332	NA	hard rock	NA	NA
7M1L2Cv5025QeywNsdfPDK	Go (Remastered)	Pearl Jam	54	7M1L2Cv5025QeywNsdfPDK	Vs.	1993-10-19	Hard Rock Workout	7M1L2Cv5025QeywNsdfPDK	0.468_0.863	5	-7.037	0	0.0493	4.34e-06	0.334	0.33	0.377	140.267	193427	NA	hard rock	NA	NA
1DNRyoXyqj4b3sbtPjfGx3	Dirty	Sevendust	49	1DNRyoXyqj4b3sbtPjfGx3	All I See Is War	2018-05-11	Hard Rock Workout	1DNRyoXyqj4b3sbtPjfGx3	0.234_0.927	5	-5.869	0	0.433	1.2e-05	5.46591041907668	0.114	0.278	131.003	197679	NA	hard rock	NA	NA
4IkCvLPQfBEclen1NuIDIL	Painless	Fozzy	56	4IkCvLPQfBEclen1NuIDIL	Judas	2017-10-13	Hard Rock Workout	4IkCvLPQfBEclen1NuIDIL	0.391_0.93	2	-4.16	0	0.0509	4.9e-05	0.000569	0.674	0.502	179.99	239780	NA	hard rock	NA	NA
3K4HG9evC7dg3N0R9cYqk4	One Step Closer	Linkin Park	74	3K4HG9evC7dg3N0R9cYqk4	Hybrid Theory (Bonus Edition)	2000-10-24	Hard Rock Workout	3K4HG9evC7dg3N0R9cYqk4	0.492_0.969	9	-4.419	1	0.0491	0.0014	1.32e-06	0.0787	0.538	95.136	157333	NA	hard rock	NA	NA
2Q7nzt6BXtuDdroqKOag3D	Human	HELLYEAH	45	2Q7nzt6BXtuDdroqKOag3D	UNDEN!ABLE	2016-06-03	Hard Rock Workout	2Q7nzt6BXtuDdroqKOag3D	0.507_0.99	0	-3.517	0	0.121	2.28e-05	0	0.347	0.28	135.053	213087	NA	hard rock	NA	NA
1dfHpGeaXunLRNvzSZOZtc	Show Yourself	Mastodon	57	1dfHpGeaXunLRNvzSZOZtc	Emperor of Sand	2017-03-31	Hard Rock Workout	1dfHpGeaXunLRNvzSZOZtc	0.468_0.977	8	-4.198	1Q	0.0645	4.99e-06	0.0213	0.0543	0.493	134.996	182893	NA	hard rock	NA	NA
6W21LNLz9Sw7sUSNWMSHRu	Freak On a Leash	Korn	73	6W21LNLz9Sw7sUSNWMSHRu	Follow The Leader	1998-08-18	Hard Rock Workout	6W21LNLz9Sw7sUSNWMSHRu	0.353_0.898	2	-5.877	1	0.052	2.23e-05	0.105	0.39	0.525	103.293	255733	NA	hard rock	NA	NA
30ixK9SJmGcMcSAP4Ksf8G	The End	In Flames	44	30ixK9SJmGcMcSAP4Ksf8G	Battles	2016-11-11	Hard Rock Workout	30ixK9SJmGcMcSAP4Ksf8G	0.49_0.972	10	-4.518	0Q	0.111	0.000188	0.0299	0.368	0.376	95.012	238491	NA	hard rock	NA	NA
1gyee1JuFFiP476LQpRMYU	The Red	Chevelle	68	1gyee1JuFFiP476LQpRMYU	Wonder Whats Next (Expanded Edition)	2002	Hard Rock Workout	1gyee1JuFFiP476LQpRMYU	0.509_0.843	1	-3.318	0	0.0488	0.000671	0.000803	0.348	0.332	140.055	238400	NA	hard rock	NA	NA
3B2se9cssUOksWBQwkaiRr	Deathwish	Red Sun Rising	0	3B2se9cssUOksWBQwkaiRr	Deathwish	2018-01-12	Hard Rock Workout	3B2se9cssUOksWBQwkaiRr	0.502_0.879	8	-5.499	0Q	0.0505	0.00696	6.81e-06	0.363	0.608	134.967	287935	NA	hard rock	NA	NA
2GGhdqZ8yJwgici7ko5sdg	Feed the Wolf	Breaking Benjamin	0	2GGhdqZ8yJwgici7ko5sdg	Feed the Wolf	2018-01-26	Hard Rock Workout	2GGhdqZ8yJwgici7ko5sdg	0.404_0.982	8	-1.962	1	0.115	3.65e-05	0.000244	0.12	0.397	155.049	198032	NA	hard rock	NA	NA
1AEYT6VxrxXPMoQUxsY0E4	Headstrong	Trapt	73	1AEYT6VxrxXPMoQUxsY0E4	Trapt	2002-11-05	Hard Rock Workout	1AEYT6VxrxXPMoQUxsY0E4	0.492_0.896	4	-5.819	0	0.117	0.000172	2.78e-06	0.189	0.534	184.981	285570	NA	hard rock	NA	NA
1wYXIhJXqlIAGS6sbzpTL6	Black Is The Soul	Korn	52	1wYXIhJXqlIAGS6sbzpTL6	The Serenity of Suffering	2016-10-21	Hard Rock Workout	1wYXIhJXqlIAGS6sbzpTL6	0.465_0.946	9	-4.205	1	0.068	1.77e-05	0.0844	0.134	0.338	133.802	241147	NA	hard rock	NA	NA
4Ut80ggQbyiJN2pGCs7VfB	Steambreather	Mastodon	52	4Ut80ggQbyiJN2pGCs7VfB	Emperor of Sand	2017-03-31	Hard Rock Workout	4Ut80ggQbyiJN2pGCs7VfB	0.358_0.981	2	-4.572	1	0.116	4.1e-05	0.000674	0.184	0.262	165.027	303107	NA	hard rock	NA	NA
5kXsUxYZbRJ58plUgjQp3r	Satellite	STARSET	54	5kXsUxYZbRJ58plUgjQp3r	Vessels	2017-01-20	Hard Rock Workout	5kXsUxYZbRJ58plUgjQp3r	0.385_0.925	2	-5.888	0	0.132	7.73e-05	0	0.153	0.323	76.957	239253	NA	hard rock	NA	NA
2s53BFN2aKtiBA93tRQtGj	Rusty Cage	Soundgarden	3	2s53BFN2aKtiBA93tRQtGj	Badmotorfinger	1991-01-01	Hard Rock Workout	2s53BFN2aKtiBA93tRQtGj	0.302_0.819	11	-11.364	0Q	0.0824	1.84e-05	0.000416	0.0568	0.309	102.048	265907	NA	hard rock	NA	NA
5XE0S3m7Qgh40sjaT4g2VU	We Will Not Go Quietly	Sixx:A.M.	30	5XE0S3m7Qgh40sjaT4g2VU	We Will Not Go Quietly	2016-10-14	Hard Rock Workout	5XE0S3m7Qgh40sjaT4g2VU	0.394_0.942	2	-4.192	0	0.134	0.000771	0.00746	0.772	0.488	182.095	260867	NA	hard rock	NA	NA
75SduxBpIkgLMVSJOEn6yf	Meaning of Life	Disturbed	32	75SduxBpIkgLMVSJOEn6yf	The Studio Album Collection	2011-10-07	Hard Rock Workout!	75SduxBpIkgLMVSJOEn6yf	0.72_0.951	11	-4.78	1	0.0683	0.000648	0.00138	0.0251	0.728	125.929	241773	NA	hard rock	NA	NA
3k4NN1toPhPi7idAtJSrHZ	Bodies	Drowning Pool	2	3k4NN1toPhPi7idAtJSrHZ	Sinner	2001	Hard Rock Workout!	3k4NN1toPhPi7idAtJSrHZ	0.657_0.927	4	-3.398	0	0.077	0.00345	0.00288	0.176	0.595	130.935	201960	NA	hard rock	NA	NA
1hKdDCpiI9mqz1jVHRKG0E	Enter Sandman	Metallica	23	1hKdDCpiI9mqz1jVHRKG0E	Metallica	1991-08-12	Hard Rock Workout!	1hKdDCpiI9mqz1jVHRKG0E	0.579_0.824	6	-8.71	0	0.03	0.00206	0.00903	0.059	0.635	123.331	331573	NA	hard rock	NA	NA
0WrZxwjIBUL0VNN0AAblBQ	Given Up	Linkin Park	37	0WrZxwjIBUL0VNN0AAblBQ	Given Up	2008-03-02	Hard Rock Workout!	0WrZxwjIBUL0VNN0AAblBQ	0.655_0.885	7	-4.116	1	0.0438	0.00117	0.000473	0.0448	0.938	100.088	189293	NA	hard rock	NA	NA
52g5Yh2do20q06afVynUhM	Whyyawannabringmedown	Aranda	38	52g5Yh2do20q06afVynUhM	Aranda	2008-04-22	Hard Rock Workout!	52g5Yh2do20q06afVynUhM	0.618_0.97	5	-1.928	0Q	0.087	0.00618	0.000409	0.0547	0.684	100.039	162640	NA	hard rock	NA	NA
5Pm9uuEL0q6aXSRT3161UP	Psychosocial	Slipknot	49	5Pm9uuEL0q6aXSRT3161UP	All Hope Is Gone	2008-08-22	Hard Rock Workout!	5Pm9uuEL0q6aXSRT3161UP	0.576_0.989	2	-1.909	1	0.112	0.00252	0.0032	0.0243	0.352	135.093	283400	NA	hard rock	NA	NA
2UREu1Y8CO4jXkbvqAtP7g	Monster	Skillet	75	2UREu1Y8CO4jXkbvqAtP7g	Awake	2009-08-21	Hard Rock Workout!	2UREu1Y8CO4jXkbvqAtP7g	0.64_0.957	8	-2.336	1	0.0741	0.0431	0	0.0789	0.692	134.992	178013	NA	hard rock	NA	NA
0JKY13K1Io2aqXJb96UyzX	I Get Off	Halestorm	58	0JKY13K1Io2aqXJb96UyzX	Halestorm (Deluxe)	2009-02-25	Hard Rock Workout!	0JKY13K1Io2aqXJb96UyzX	0.456_0.891	11	-4.062	0	0.125	0.00682	4.97e-06	0.0727	0.647	170.019	183707	NA	hard rock	NA	NA
1LMVGL3030W3mGmRrd2hCm	Click Click Boom	Saliva	4	1LMVGL3030W3mGmRrd2hCm	Every Six Seconds	2001-01-01	Hard Rock Workout!	1LMVGL3030W3mGmRrd2hCm	0.607_0.935	6	-2.918	1	0.0506	0.00259	0.000221	0.195	0.51	95.97	252400	NA	hard rock	NA	NA
0sohcbFmi4BhkQTOBf7vOv	Live To Win	Paul Stanley	0	0sohcbFmi4BhkQTOBf7vOv	Live To Win	2006-01-01	Hard Rock Workout!	0sohcbFmi4BhkQTOBf7vOv	0.541_0.91	5	-3.879	0	0.0639	0.0132	0	0.578	0.493	127.096	187360	NA	hard rock	NA	NA
7nbHTIo9Pp8wzNbN3QpStj	Let the Sparks Fly	Thousand Foot Krutch	0	7nbHTIo9Pp8wzNbN3QpStj	The End Is Where We Begin	2013-09-02	Hard Rock Workout!	7nbHTIo9Pp8wzNbN3QpStj	0.642_0.859	2	-4.888	1	0.0562	0.000599	0	0.306	0.625	120.059	246131	NA	hard rock	NA	NA
3JPMPDLIxizTViltvBQdJg	Cocaine - Original	Nomy	45	3JPMPDLIxizTViltvBQdJg	Song or suicide	2011-07-14	Hard Rock Workout!	3JPMPDLIxizTViltvBQdJg	0.425_0.87	11	-2.785	1	0.044	0.0452	0	0.0811	0.354	177.42	251947	NA	hard rock	NA	NA
3b6uenXXbpCRxXyzFzWi3J	Phenomenon	Thousand Foot Krutch	58	3b6uenXXbpCRxXyzFzWi3J	Phenomenon	2003-01-01	Hard Rock Workout!	3b6uenXXbpCRxXyzFzWi3J	0.561_0.774	7	-3.622	0	0.0737	0.000369	2.36e-06	0.0469	0.903	164.008	179227	NA	hard rock	NA	NA
2uxL6E8Yq0Psc1V9uBtC4F	Faint	Linkin Park	57	2uxL6E8Yq0Psc1V9uBtC4F	Meteora (Bonus Edition)	2003-03-24	Hard Rock Workout!	2uxL6E8Yq0Psc1V9uBtC4F	0.554_0.978	4	-3.554	1	0.131	0.111	0	0.0731	0.594	135.095	162600	NA	hard rock	NA	NA
2TNPagu8Z4zvDOpmnktF00	Warrior	Disturbed	62	2TNPagu8Z4zvDOpmnktF00	Asylum (Deluxe Edition)	2010-08-20	Hard Rock Workout!	2TNPagu8Z4zvDOpmnktF00	0.549_0.969	1	-2.763	1	0.049	1.16e-05	3.56922900383361	0.104	0.348	101.055	204827	NA	hard rock	NA	NA
5w0jXRvylCbWxFrJx2H1Fl	Do You Call My Name	Ra	54	5w0jXRvylCbWxFrJx2H1Fl	From One	2002-01-01	Hard Rock Workout!	5w0jXRvylCbWxFrJx2H1Fl	0.438_0.942	4	-5.19	0	0.0575	0.00125	1.02e-06	0.421	0.511	91.302	317160	NA	hard rock	NA	NA
2LyZvxgFV8Fu9jXQS4uRhx	Desire Into Gold	New Medicine	30	2LyZvxgFV8Fu9jXQS4uRhx	Breaking The Model	2014-08-22	Hard Rock Workout!	2LyZvxgFV8Fu9jXQS4uRhx	0.491_0.938	0	-4.726	1	0.182	0.0108	0	0.107	0.452	164.011	172173	NA	hard rock	NA	NA
0GRu2odJjampqZpyubbFU6	Hell Yeah	Rev Theory	4	0GRu2odJjampqZpyubbFU6	Light It Up	2008-01-01	Hard Rock Workout!	0GRu2odJjampqZpyubbFU6	0.361_0.983	3	-3.373	0	0.0931	0.000129	4.41e-06	0.0228	0.385	167.951	247613	NA	hard rock	NA	NA
6hqt1z34Oz0OZtSfy62OFD	The Hell Song	Sum 41	64	6hqt1z34Oz0OZtSfy62OFD	Does This Look Infected?	2002-01-01	Hard Rock Workout!	6hqt1z34Oz0OZtSfy62OFD	0.359_0.935	8	-5.529	0Q	0.0817	0.000143	0.0141	0.351	0.658	173.429	198493	NA	hard rock	NA	NA
1QixTwDZCcfBzA7QMyont0	Halo	Soil	61	1QixTwDZCcfBzA7QMyont0	Scars (Expanded Edition)	2011-10-07	Hard Rock Workout!	1QixTwDZCcfBzA7QMyont0	0.529_0.92	3	-4.168	1	0.0649	2.87e-05	0.00202	0.0582	0.438	111.132	195653	NA	hard rock	NA	NA
2r4DozzHauSjM6NJ7szgVC	Feel Invincible	Skillet	50	2r4DozzHauSjM6NJ7szgVC	Feel Invincible	2016-05-20	Hard Rock Workout!	2r4DozzHauSjM6NJ7szgVC	0.594_0.893	8	-3.792	1	0.0962	0.000523	0	0.373	0.417	126.063	229862	NA	hard rock	NA	NA
5tXPbEbEouMSEbqQHO0qQa	Move	Thousand Foot Krutch	56	5tXPbEbEouMSEbqQHO0qQa	The Art Of Breaking	2005-01-01	Hard Rock Workout!	5tXPbEbEouMSEbqQHO0qQa	0.531_0.836	11	-5.204	0	0.101	0.00109	4.30161279758904	0.0447	0.637	169.171	208693	NA	hard rock	NA	NA
4FthwGFz9SVZgCVqxNXsSK	Invincible	Adelitas Way	60	4FthwGFz9SVZgCVqxNXsSK	Adelitas Way	2009-01-01	Hard Rock Workout!	4FthwGFz9SVZgCVqxNXsSK	0.405_0.962	11	-4.894	1	0.0842	0.000213	2.31e-06	0.108	0.489	170.023	190133	NA	hard rock	NA	NA
03zYFtluA21jFWQVPMbUYO	Only for the Weak	In Flames	63	03zYFtluA21jFWQVPMbUYO	Clayman (Reissue 2014)	2000-07-03	Hard Rock Workout!	03zYFtluA21jFWQVPMbUYO	0.458_0.909	0	-4.414	0	0.0446	2.32e-06	0.758	0.283	0.49	105.007	295227	NA	hard rock	NA	NA
6yHdk5nqzCpVGHTklAS7G1	Lights Out	Bloodlights	0	6yHdk5nqzCpVGHTklAS7G1	Lights Out	2017-04-12	Hard Rock Workout!	6yHdk5nqzCpVGHTklAS7G1	0.31_0.951	10	-4.163	0Q	0.0929	9.52e-05	0.000213	0.299	0.301	151.486	211293	NA	hard rock	NA	NA
7kJXDNYUsgTavs6zKssNB7	Behave	Syden	0	7kJXDNYUsgTavs6zKssNB7	Behave	2017-04-21	Hard Rock Workout!	7kJXDNYUsgTavs6zKssNB7	0.388_0.872	1	-6.101	0	0.0574	0.000129	8.63329650682863	0.0991	0.604	169.584	132660	NA	hard rock	NA	NA
1kcfQBjEFgSQ75F63kQsUZ	Gimme A Break	Freedumb	0	1kcfQBjEFgSQ75F63kQsUZ	Feeding The Tapeworm	2016-02-10	Hard Rock Workout!	1kcfQBjEFgSQ75F63kQsUZ	0.252_0.909	9	-8.347	1	0.0779	3.61e-05	0.597	0.38	0.41	130.345	157680	NA	hard rock	NA	NA
31PXxAJEOYqriWiFERTmsC	The Coming Storm	Matt Moore	39	31PXxAJEOYqriWiFERTmsC	The Coming Storm	2017-06-09	Hard Rock Workout!	31PXxAJEOYqriWiFERTmsC	0.479_0.963	2	-3.045	1Q	0.0796	7.72e-05	0.0376	0.0831	0.211	92.022	247278	NA	hard rock	NA	NA
4garVZS975VltCYQNFtQlY	Heads Will Roll (Battlefield Hardline Rock)	Teamheadkick	40	4garVZS975VltCYQNFtQlY	Legend	2015-06-07	Hard Rock Workout!	4garVZS975VltCYQNFtQlY	0.452_0.981	8	-5.613	1Q	0.0476	0.000839	8.02e-06	0.243	0.747	180.016	235000	NA	hard rock	NA	NA
6x9LOLRF3wnjp5GsXKSKb4	Turn It Up	Sonic Syndicate	0	6x9LOLRF3wnjp5GsXKSKb4	Turn It Up	2010-08-20	Hard Rock Workout!	6x9LOLRF3wnjp5GsXKSKb4	0.519_0.939	6	-2.59	0	0.0734	7.4e-05	0	0.0993	0.381	130.019	218832	NA	hard rock	NA	NA
7ut6YM9zxmfExEEwXLFH2J	Pull the Pins	This Is Not Utopia	25	7ut6YM9zxmfExEEwXLFH2J	III	2017-05-02	Hard Rock Workout!	7ut6YM9zxmfExEEwXLFH2J	0.445_0.97	6	-4.867	1	0.0693	5.92e-06	0.846	0.268	0.239	90.017	204324	NA	hard rock	NA	NA
3XdAzyVBwPctMDkFjKRlO7	Undead	Hollywood Undead	3	3XdAzyVBwPctMDkFjKRlO7	Swan Songs	2008-01-01	Hard Rock Workout!	3XdAzyVBwPctMDkFjKRlO7	0.512_0.943	2	-5.185	0	0.106	0.0138	0	0.261	0.485	163.128	265053	NA	hard rock	NA	NA
1A8mUUvrSicrZoP5QZaSXt	Beating Heart	Steal The City	30	1A8mUUvrSicrZoP5QZaSXt	Beating Heart	2017-07-21	Hard Rock Workout!	1A8mUUvrSicrZoP5QZaSXt	0.42_0.932	5	-6.477	0	0.0959	0.000191	0	0.115	0.386	169.885	256257	NA	hard rock	NA	NA
4BcvmkvHVazDQ5IM8wkYuP	Let It Slide	Freedumb	0	4BcvmkvHVazDQ5IM8wkYuP	Let It Slide	2017-08-31	Hard Rock Workout!	4BcvmkvHVazDQ5IM8wkYuP	0.525_0.883	0	-5.603	1	0.0493	0.000109	0.0188	0.348	0.571	114.963	185958	NA	hard rock	NA	NA
1vWSlI10yWoGvUei1oLuyt	Hero	As I May	31	1vWSlI10yWoGvUei1oLuyt	Hero	2017-08-04	Hard Rock Workout!	1vWSlI10yWoGvUei1oLuyt	0.593_0.817	7	-4.637	1	0.07	0.000355	0.00318	0.035	0.156	115.047	198261	NA	hard rock	NA	NA
0pXryv4FX0gZoypZkAybkH	One Reason (Deadman Wonderland)	AmaLee	13	0pXryv4FX0gZoypZkAybkH	One Reason (Deadman Wonderland)	2015-12-29	Hard Rock Workout!	0pXryv4FX0gZoypZkAybkH	0.475_0.944	6	-4.058	0Q	0.12	0.0111	0.000155	0.354	0.132	109.041	232844	NA	hard rock	NA	NA
2SL6oP2YAEQbqsrkOzRGO4	Venom - Music From The Motion Picture	Eminem	76	2SL6oP2YAEQbqsrkOzRGO4	Kamikaze	2018-08-31	Hard Rock Workout!	2SL6oP2YAEQbqsrkOzRGO4	0.749_0.794	0	-5.063	1	0.064	0.0193	0	0.543	0.46	135.959	269554	NA	hard rock	NA	NA
1Ibc5RR1a2AzgkfvSJnZsX	MILK	[ALEXANDROS]	28	1Ibc5RR1a2AzgkfvSJnZsX	Sleepless in Brooklyn	2018-11-21	Hard Rock Workout!	1Ibc5RR1a2AzgkfvSJnZsX	0.611_0.847	8	-3.057	1	0.088	0.00194	0.00553	0.198	0.637	103.963	130987	NA	hard rock	NA	NA
3jUTjCISntIUFL8jnAjzgc	Fallen Leaves	Billy Talent	65	3jUTjCISntIUFL8jnAjzgc	Billy Talent II	2006-06-23	Hard Rock Workout!	3jUTjCISntIUFL8jnAjzgc	0.71_0.811	3	-4.079	1Q	0.0431	0.00105	2.08e-06	0.0677	0.914	123.048	199200	NA	hard rock	NA	NA
