track_id	TTrack_nameff5	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
4pN4icvWINm9uN3bElfbec	Cubierto de Ti	Rauw Alejandro	53	4pN4icvWINm9uN3bElfbec	Cubierto de Ti	75-05-17	Trap Luv	4pN4icvWINm9uN3bElfbec	0.816_0.613	4	-3.943	0	0.0648	0.302	0	0.681	0.514	146.003	269589	NA	trap	NA	NA	NA
5gsW8TMmNVnevjq13h0Nlp	DESPUES QUE TE PERDI	Jon Z	65	5gsW8TMmNVnevjq13h0Nlp	DESPUES QUE TE PERDI	75-03-13	Trap Luv	5gsW8TMmNVnevjq13h0Nlp	0.762_0.813	8	-3.863	0	0.118	0.248	0	0.0795	0.6	108.934	247174	NA	trap	NA	NA	NA
6q8Lb50EtqNeeJXXe8mMAH	Culpables	KAROL G	73	6q8Lb50EtqNeeJXXe8mMAH	Culpables	2018-09-14	Trap Luv	6q8Lb50EtqNeeJXXe8mMAH	0.728_0.801	8	-2.942	0T	0.0683	0.279	4.71e-06	0.143	0.416	130.059	226627	NA	trap	NA	NA	NA
3ITvHA9zhZZdBJsOsAUegF	Amorfoda	Bad Sunny	16	3ITvHA9zhZZdBJsOsAUegF	Amorfoda	2018-02-15	Trap Luv	3ITvHA9zhZZdBJsOsAUegF	0.742_0.432	9	-7.539	0	0.0615	0.984	5.78e-05	0.0796	0.252	148.005	155676	NA	trap	NA	NA	NA
3AKwyujeGxTQSZNbx9Ka3c	A fuego - Bizarrap Remix	DrefQuila	61	3AKwyujeGxTQSZNbx9Ka3c	A fuego (Bizarrap Remix)	2017-06-23	Trap Luv	3AKwyujeGxTQSZNbx9Ka3c	0.759_0.366	5	-10.692	1	0.0459	0.667	0.112	0.0907	0.319	116.008	239079	NA	trap	NA	NA	NA
2rZB6indPhp8C5AZK1PpkS	Vete	Khea	3	2rZB6indPhp8C5AZK1PpkS	Vete	2017-12-21	Trap Luv	2rZB6indPhp8C5AZK1PpkS	0.619_0.563	8	-3.414	1	0.0865	0.29	0	0.128	0.25	139.653	182183	NA	trap	NA	NA	NA
4QDIUcFQ5ffnm912AYcVdE	Triste	Bryant Myers	2	4QDIUcFQ5ffnm912AYcVdE	Triste	2018-07-27	Trap Luv	4QDIUcFQ5ffnm912AYcVdE	0.694_0.728	2	-4.846	1	0.106	0.401	0	0.0966	0.251	130.067	263840	NA	trap	NA	NA	NA
4iI2kB0pyRFZdq1BJ1ZQFv	Vuelve a Mi	Micro Tdh	53	4iI2kB0pyRFZdq1BJ1ZQFv	Vuelve a Mi	2018-05-28	Trap Luv	4iI2kB0pyRFZdq1BJ1ZQFv	0.68_0.674	9	-7.284	0	0.0606	0.122	4.08877463946119	0.108	0.285	89.958	186667	NA	trap	NA	NA	NA
1mf4LgYP4u7AEdEawelr6s	Vuelva a Ver	Dalex	50	1mf4LgYP4u7AEdEawelr6s	La Nueva Ola	2018-10-04	Trap Luv	1mf4LgYP4u7AEdEawelr6s	0.77_0.55	9	-6.042	1	0.145	0.645	5e-04	0.26	0.421	159.911	189250	NA	trap	NA	NA	NA
3TULfiOzT3evheiAbTXOqR	Pa Tu Casa	Kevin Roldan	5	3TULfiOzT3evheiAbTXOqR	Pa Tu Casa	2018-10-19	Trap Luv	3TULfiOzT3evheiAbTXOqR	0.734_0.66	6	-4.49	1	0.11	0.344	0	0.0591	0.649	159.871	291453	NA	trap	NA	NA	NA
3g0jIUgrlOH8VTVyCrT34Z	Aunque Ya No Estes	MC Davo	61	3g0jIUgrlOH8VTVyCrT34Z	Aunque Ya No Estes	2018-11-02	Trap Luv	3g0jIUgrlOH8VTVyCrT34Z	0.817_0.523	6	-10.134	1	0.0441	0.166	0	0.216	0.428	116.127	202241	NA	trap	NA	NA	NA
4TwIbmabI2R5XUhqptk6Ev	Good Vibes	Fuego	60	4TwIbmabI2R5XUhqptk6Ev	Good Vibes	2018-09-21	Trap Luv	4TwIbmabI2R5XUhqptk6Ev	0.823_0.63	7	-3.932	1	0.0797	0.0348	6.72e-06	0.0964	0.184	100.04	235720	NA	trap	NA	NA	NA
6BMfjQWq48IlYlQVS5BFRK	Recuerdos	Nicki Nicole	59	6BMfjQWq48IlYlQVS5BFRK	Recuerdos	75-11-08	Trap Luv	6BMfjQWq48IlYlQVS5BFRK	0.589_0.491	5	-7.849	0	0.0629	0.197	1.87e-05	0.192	0.456	139.852	170800	NA	trap	NA	NA	NA
5MT96Zz0ymUJNm8obKZQr0	Soy Peor	Bad Sunny	13	5MT96Zz0ymUJNm8obKZQr0	Soy Peor	2016-12-08	Trap Luv	5MT96Zz0ymUJNm8obKZQr0	0.732_0.605	0	-3.15	0	0.086	0.679	0.0029	0.114	0.143	115.942	257328	NA	trap	NA	NA	NA
4Q41paYcm3GNVETL6w6pPo	Mi Llamada	Rauw Alejandro	3	4Q41paYcm3GNVETL6w6pPo	Mi Llamada	2018-08-03	Trap Luv	4Q41paYcm3GNVETL6w6pPo	0.76_0.708	6	-5.248	0	0.0942	0.243	0	0.737	0.739	136.951	255080	NA	trap	NA	NA	NA
3CbG6pxtFrh0ZMX0AYOwT2	Slow	Tobi	7	3CbG6pxtFrh0ZMX0AYOwT2	Slow	75-04-03	Trap Luv	3CbG6pxtFrh0ZMX0AYOwT2	0.654_0.527	4	-6.354	0	0.0334	0.55	3.24e-06	0.109	0.114	114.018	272637	NA	trap	NA	NA	NA
4QYQgJhBryglC2hEpVGrZU	Desperte Sin Ti (Remix)	Noriel	60	4QYQgJhBryglC2hEpVGrZU	Desperte Sin Ti (Remix)	2017-09-22	Trap Luv	4QYQgJhBryglC2hEpVGrZU	0.738_0.62	10	-7.413	1	0.0661	0.17	0	0.0773	0.204	115.031	319587	NA	trap	NA	NA	NA
1X37F5I10iTKZU0WEb6Zgj	Ella busca	DrefQuila	55	1X37F5I10iTKZU0WEb6Zgj	Trend	2018-01-02	Trap Luv	1X37F5I10iTKZU0WEb6Zgj	0.767_0.441	5	-12.372	1	0.0752	0.768	0.000275	0.114	0.151	129.929	233147	NA	trap	NA	NA	NA
2xcaABUXHZ5WNc6TtmghbX	Condiciones	Maikel Delacalle	57	2xcaABUXHZ5WNc6TtmghbX	Condiciones	2017-06-16	Trap Luv	2xcaABUXHZ5WNc6TtmghbX	0.811_0.532	9	-6.843	0	0.118	0.0613	0	0.261	0.569	140.01	195429	NA	trap	NA	NA	NA
4iNapoO1i7iWZxS0v2DCsq	No Eres Tu	Jesse Baez	48	4iNapoO1i7iWZxS0v2DCsq	Turbo	2018-07-27	Trap Luv	4iNapoO1i7iWZxS0v2DCsq	0.557_0.656	10	-4.787	1	0.0813	0.189	0	0.162	0.475	130.071	182067	NA	trap	NA	NA	NA
5Wr2fVAVxcEfFwvJhIInH7	Tu No Lo Amas	Anuel AA	2	5Wr2fVAVxcEfFwvJhIInH7	Real Hasta la Muerte	2018-07-17	Trap Luv	5Wr2fVAVxcEfFwvJhIInH7	0.739_0.733	1	-3.933	1	0.0818	0.703	0	0.117	0.389	128.271	214125	NA	trap	NA	NA	NA
5hKjEpYrJIJs6uPl7zw6Y6	No Te Hagas	Jory Boy	67	5hKjEpYrJIJs6uPl7zw6Y6	No Te Hagas	2017-03-11	Trap Luv	5hKjEpYrJIJs6uPl7zw6Y6	0.748_0.69	0	-3.812	0	0.0477	0.0353	0	0.315	0.433	131.972	233251	NA	trap	NA	NA	NA
4qkun7AaUFno3rE8xp0zYi	Pa Mi	Lyanno	3	4qkun7AaUFno3rE8xp0zYi	Pa Mi	2018-11-30	Trap Luv	4qkun7AaUFno3rE8xp0zYi	0.835_0.782	8	-4.256	0	0.102	0.228	0	0.108	0.645	128.021	230435	NA	trap	NA	NA	NA
5olxoiU59KJZTbqyzki5TW	Puedo Ser	Cazzu	58	5olxoiU59KJZTbqyzki5TW	Puedo Ser	2018-08-17	Trap Luv	5olxoiU59KJZTbqyzki5TW	0.904_0.63	1	-6.959	0	0.0975	0.162	0	0.14	0.716	124.975	198889	NA	trap	NA	NA	NA
6AaeSJvLxywnQAKmJeGoWF	No vuelvas	DrefQuila	44	6AaeSJvLxywnQAKmJeGoWF	AQUA	2018-12-14	Trap Luv	6AaeSJvLxywnQAKmJeGoWF	0.421_0.423	2	-8.895	1	0.138	0.0699	4.82e-05	0.0689	0.162	183.932	216522	NA	trap	NA	NA	NA
3V8UKqhEK5zBkBb6d6ub8i	Te Bote - Remix	Nio Garcia	80	3V8UKqhEK5zBkBb6d6ub8i	Te Bote (Remix)	2018-04-13	Trap Luv	3V8UKqhEK5zBkBb6d6ub8i	0.903_0.675	11	-3.445	0T	0.214	0.542	1.28e-05	0.0595	0.442	96.507	417920	NA	trap	NA	NA	NA
3t6j6WNv2OSn6qm5Vxynub	GPS	Maluma	65	3t6j6WNv2OSn6qm5Vxynub	GPS	2017-11-24	Trap Luv	3t6j6WNv2OSn6qm5Vxynub	0.841_0.629	4	-3.033	0	0.114	0.188	0	0.346	0.676	143.949	216307	NA	trap	NA	NA	NA
4opLPmkmAviwAEfeHi39Fc	Olvidarte	Eladio Carrion	0	4opLPmkmAviwAEfeHi39Fc	Olvidarte	2018-11-02	Trap Luv	4opLPmkmAviwAEfeHi39Fc	0.832_0.386	0	-9.959	1T	0.279	0.411	8.41232303194702	0.0994	0.4	149.976	115200	NA	trap	NA	NA	NA
5Roz9Q9bbAeYv4w9saCUKs	Ya No	Lautaro Lopez	34	5Roz9Q9bbAeYv4w9saCUKs	Ya No	75-02-15	Trap Luv	5Roz9Q9bbAeYv4w9saCUKs	0.586_0.537	4	-8.641	0	0.0281	0.314	0	0.578	0.0994	139.997	179966	NA	trap	NA	NA	NA
5Nkb9ux4VIUED4tjG1Z3KS	Que Bien Te Ves	Rauw Alejandro	1	5Nkb9ux4VIUED4tjG1Z3KS	Que Bien Te Ves	2018-12-26	Trap Luv	5Nkb9ux4VIUED4tjG1Z3KS	0.841_0.687	0	-5.015	1	0.0489	0.159	4.3e-05	0.101	0.501	129.943	225034	NA	trap	NA	NA	NA
59X5b4uyBI594WAs7bGZBm	Klk Cupido	Mickey Then	31	59X5b4uyBI594WAs7bGZBm	Klk Cupido	2018-10-19	Trap Luv	59X5b4uyBI594WAs7bGZBm	0.691_0.561	4	-7.982	0	0.095	0.531	0.036	0.123	0.182	124.988	248040	NA	trap	NA	NA	NA
2MpZc61FVbWl3Psnqm7qhV	Te Perdi	Lautaro Lopez	39	2MpZc61FVbWl3Psnqm7qhV	Te Perdi	2018-08-15	Trap Luv	2MpZc61FVbWl3Psnqm7qhV	0.631_0.405	2	-13.415	0	0.0761	0.69	0	0.086	0.165	109.986	209580	NA	trap	NA	NA	NA
1FzWGnSxl5NxY6rZM8IQRi	Ojala	Bryant Myers	56	1FzWGnSxl5NxY6rZM8IQRi	La Oscuridad	2018-07-27	Trap Luv	1FzWGnSxl5NxY6rZM8IQRi	0.639_0.529	0	-6.78	0	0.089	0.372	0	0.0782	0.18	128.126	304733	NA	trap	NA	NA	NA
0dY6FTta6N7ViLnKDDkEf7	Ya No Estas Aqui	Kid Gallo	28	0dY6FTta6N7ViLnKDDkEf7	Ya No Estas Aqui	75-03-22	Trap Luv	0dY6FTta6N7ViLnKDDkEf7	0.633_0.454	1	-12.203	1	0.046	0.0252	1.13e-06	0.302	0.285	160.131	207324	NA	trap	NA	NA	NA
2vrl9bADuJHQGOdSk83jRD	Como Nadie	Kodigo	40	2vrl9bADuJHQGOdSk83jRD	Como Nadie	75-08-15	Trap Luv	2vrl9bADuJHQGOdSk83jRD	0.564_0.533	8	-7.265	1	0.18	0.264	0	0.107	0.254	129.369	136373	NA	trap	NA	NA	NA
6gi6y1xwmVszDWkUqab1qw	OUT WEST (feat. Young Thug)	JACKBOYS	87	6gi6y1xwmVszDWkUqab1qw	JACKBOYS	75-12-27	Trap Americana	6gi6y1xwmVszDWkUqab1qw	0.802_0.591	8	-4.895	1	0.225	0.0104	0	0.196	0.309	139.864	157712	NA	trap	NA	NA	NA
598yNsG1JFrGd4n2kMoz7F	Woah	Lil Baby	88	598yNsG1JFrGd4n2kMoz7F	Woah	75-11-08	Trap Americana	598yNsG1JFrGd4n2kMoz7F	0.882_0.602	11	-5.554	1	0.245	0.0177	0	0.178	0.43	142.959	183011	NA	trap	NA	NA	NA
364spZLB5bhNlnPrzvUB41	Reply (feat. Lil Uzi Vert)	A Boogie Wit da Hoodie	79	364spZLB5bhNlnPrzvUB41	Reply (feat. Lil Uzi Vert)	75-11-15	Trap Americana	364spZLB5bhNlnPrzvUB41	0.512_0.623	9	-6.553	0	0.0808	0.0187	1.13129478092305	0.13	0.219	112.15	183589	NA	trap	NA	NA	NA
4IO8X9W69dIQe0EC5ALXhq	Immortal	21 Savage	83	4IO8X9W69dIQe0EC5ALXhq	Immortal	75-10-31	Trap Americana	4IO8X9W69dIQe0EC5ALXhq	0.741_0.87	6	-3.494	0	0.503	0.00813	0	0.114	0.663	184.194	254723	NA	trap	NA	NA	NA
6Ozh9Ok6h4Oi1wUSLtBseN	BOP	DaBaby	93	6Ozh9Ok6h4Oi1wUSLtBseN	KIRK	75-09-27	Trap Americana	6Ozh9Ok6h4Oi1wUSLtBseN	0.769_0.787	11	-3.909	1	0.367	0.189	0	0.129	0.836	126.77	159715	NA	trap	NA	NA	NA
643PW82aBMUa1FiWi5VQY7	Babushka Boi	A$AP Rocky	77	643PW82aBMUa1FiWi5VQY7	Babushka Boi	75-08-28	Trap Americana	643PW82aBMUa1FiWi5VQY7	0.897_0.743	10	-5.446	0	0.222	0.304	4.44e-05	0.137	0.905	134.979	187105	NA	trap	NA	NA	NA
1xbtojAZsQjOgiGdGX6ChU	Ransom	Lil Tecca	19	1xbtojAZsQjOgiGdGX6ChU	Ransom	75-05-22	Trap Americana	1xbtojAZsQjOgiGdGX6ChU	0.745_0.642	7	-6.257	0T	0.287	0.0204	0	0.0658	0.226	179.974	131248	NA	trap	NA	NA	NA
5TnLXSd4h6G06Fbt2ApOpa	Mannequin Challenge (feat. Juice WRLD)	Young Thug	68	5TnLXSd4h6G06Fbt2ApOpa	So Much Fun	75-08-16	Trap Americana	5TnLXSd4h6G06Fbt2ApOpa	0.857_0.583	1	-7.466	0	0.086	0.0899	2.63909061949234	0.204	0.443	132.01	162400	NA	trap	NA	NA	NA
6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	51	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	75-07-05	Trap Americana	6vBdBCoOhKHiYDDOcorfNo	0.58_0.653	5	-3.818	1T	0.0745	0.447	0	0.111	0.175	150.231	174960	NA	trap	NA	NA	NA
2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	86	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	75-01-23	Trap Americana	2JvzF1RMd7lE3KmFlsyZD8	0.837_0.364	8	-11.713	1	0.276	0.149	0	0.271	0.463	123.984	213594	NA	trap	NA	NA	NA
0NJp8GyCOWnQh71xKSPfuV	Freaky	Tory Lanez	71	0NJp8GyCOWnQh71xKSPfuV	Freaky	75-03-15	Trap Americana	0NJp8GyCOWnQh71xKSPfuV	0.966_0.563	8	-5.764	1	0.0618	0.00202	0	0.105	0.363	104.991	173926	NA	trap	NA	NA	NA
2MJdgSby3DtSS7bUJx2cly	Red Room	Offset	67	2MJdgSby3DtSS7bUJx2cly	Red Room	75-02-14	Trap Americana	2MJdgSby3DtSS7bUJx2cly	0.936_0.559	7	-8.591	0	0.158	0.479	6.66739495231304	0.129	0.517	112.339	241440	NA	trap	NA	NA	NA
711MglQhnhOF3UAiAs9A59	Robbery	Juice WRLD	4	711MglQhnhOF3UAiAs9A59	Robbery	75-02-13	Trap Americana	711MglQhnhOF3UAiAs9A59	0.669_0.683	2	-5.17	1	0.054	0.278	0	0.268	0.579	159.996	240437	NA	trap	NA	NA	NA
2t8yVaLvJ0RenpXUIAC52d	a lot	21 Savage	81	2t8yVaLvJ0RenpXUIAC52d	i am > i was	2018-12-21	Trap Americana	2t8yVaLvJ0RenpXUIAC52d	0.837_0.636	1	-7.643	1T	0.086	0.0395	0.00125	0.342	0.274	145.972	288624	NA	trap	NA	NA	NA
6uSSupG4TMu3vW8QgynAB6	Startender (feat. Offset and Tyga)	A Boogie Wit da Hoodie	66	6uSSupG4TMu3vW8QgynAB6	Startender (feat. Offset and Tyga)	2018-12-14	Trap Americana	6uSSupG4TMu3vW8QgynAB6	0.736_0.622	6	-4.653	0	0.133	0.0235	0	0.151	0.506	191.971	192779	NA	trap	NA	NA	NA
6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	44	6MWtB6iiXyIwun0YzU6DFP	Wow.	2018-12-24	Trap Americana	6MWtB6iiXyIwun0YzU6DFP	0.833_0.539	11	-7.399	0T	0.178	0.163	2.1e-06	0.101	0.385	99.947	149520	NA	trap	NA	NA	NA
4uX8Wh4wxpLne11BhoHs5x	Hopeless Romantic (feat. Swae Lee)	Wiz Khalifa	57	4uX8Wh4wxpLne11BhoHs5x	Hopeless Romantic (feat. Swae Lee)	2018-06-21	Trap Americana	4uX8Wh4wxpLne11BhoHs5x	0.874_0.492	9	-7.399	0	0.0604	0.299	0	0.0983	0.587	127.067	225484	NA	trap	NA	NA	NA
6kig1UFggPUyZBCvXD3Wod	No Complaints	Metro Boomin	63	6kig1UFggPUyZBCvXD3Wod	No Complaints	2017-06-23	Trap Americana	6kig1UFggPUyZBCvXD3Wod	0.913_0.498	2	-10.742	1	0.165	0.0829	0.0369	0.0799	0.217	123.975	261733	NA	trap	NA	NA	NA
1HTtUBEY3tuw2btgwwI2Ja	I Get The Bag (feat. Migos)	Gucci Mane	4	1HTtUBEY3tuw2btgwwI2Ja	I Get The Bag (feat. Migos)	2017-08-17	Trap Americana	1HTtUBEY3tuw2btgwwI2Ja	0.89_0.633	11	-5.475	1T	0.168	0.0232	0.000343	0.0993	0.425	139.948	233087	NA	trap	NA	NA	NA
04MLEeAMuV9IlHEsD8vF6A	No Stylist	French Montana	76	04MLEeAMuV9IlHEsD8vF6A	No Stylist	2018-09-20	Trap Americana	04MLEeAMuV9IlHEsD8vF6A	0.765_0.704	5	-4.589	0	0.127	0.0215	0	0.227	0.498	147.055	192172	NA	trap	NA	NA	NA
3QybPutx0Tjk472bBKjNWn	Mo Bamba	Sheck Wes	10	3QybPutx0Tjk472bBKjNWn	Mo Bamba	2017-09-19	Trap Americana	3QybPutx0Tjk472bBKjNWn	0.738_0.629	6	-4.882	0	0.0495	0.268	0.00114	0.163	0.319	146.067	180898	NA	trap	NA	NA	NA
4kfEy7h6bWBS5OaDpccTap	Marvelous Day (feat. Lil Uzi Vert & Gunna)	Kap G	63	4kfEy7h6bWBS5OaDpccTap	Mood	2017-11-17	Trap Americana	4kfEy7h6bWBS5OaDpccTap	0.846_0.651	7	-5.481	0	0.128	0.634	0	0.125	0.581	140.048	223921	NA	trap	NA	NA	NA
7sO5G9EABYOXQKNPNiE9NR	Ric Flair Drip (& Metro Boomin)	Offset	81	7sO5G9EABYOXQKNPNiE9NR	Without Warning	2017-10-30	Trap Americana	7sO5G9EABYOXQKNPNiE9NR	0.88_0.428	9	-8.28	1	0.206	0.149	5.07e-05	0.114	0.333	100.007	172800	NA	trap	NA	NA	NA
7r6LNJT2LqpLpEyZQJPygt	Patek Water	Future	62	7r6LNJT2LqpLpEyZQJPygt	SUPER SLIMEY	2017-10-20	Trap Americana	7r6LNJT2LqpLpEyZQJPygt	0.86_0.561	6	-5.757	0	0.185	0.274	0	0.108	0.354	152.984	189480	NA	trap	NA	NA	NA
2XaInsPPUkZRkY4uFJ3AHK	Met Gala (feat. Offset)	Gucci Mane	65	2XaInsPPUkZRkY4uFJ3AHK	Droptopwop	2017-05-26	Trap Americana	2XaInsPPUkZRkY4uFJ3AHK	0.817_0.587	2	-6.502	1	0.108	0.052	0.00165	0.185	0.352	140.062	209143	NA	trap	NA	NA	NA
0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	11	0X8DcetL926BYiPJYstJTc	Goodbye & Good Riddance	2018-05-23	Trap Americana	0X8DcetL926BYiPJYstJTc	0.511_0.566	6	-7.23	0	0.2	0.349	0	0.34	0.218	83.903	239836	NA	trap	NA	NA	NA
5gub2bpJRgJP4m4MliqtdV	Space Cadet (feat. Gunna)	Metro Boomin	7	5gub2bpJRgJP4m4MliqtdV	NOT ALL HEROES WEAR CAPES	2018-11-02	Trap Americana	5gub2bpJRgJP4m4MliqtdV	0.901_0.464	5	-9.789	0	0.0645	0.368	1.71e-05	0.238	0.638	109.004	203267	NA	trap	NA	NA	NA
577YBGuskWkVDCxZrLRB4v	Pure Cocaine	Lil Baby	77	577YBGuskWkVDCxZrLRB4v	Street Gossip	2018-11-30	Trap Americana	577YBGuskWkVDCxZrLRB4v	0.964_0.487	10	-6.071	0	0.421	0.00127	6.57e-06	0.115	0.107	127.05	154024	NA	trap	NA	NA	NA
2FUNBaa5DwItJtYEBgAblU	monster	21 Savage	72	2FUNBaa5DwItJtYEBgAblU	i am > i was	2018-12-21	Trap Americana	2FUNBaa5DwItJtYEBgAblU	0.89_0.607	9	-6.916	0T	0.124	0.158	8.06478816063609	0.118	0.224	134.022	233040	NA	trap	NA	NA	NA
4paAidoE8VAemwU4jgCc6l	all my friends	21 Savage	72	4paAidoE8VAemwU4jgCc6l	i am > i was	2018-12-21	Trap Americana	4paAidoE8VAemwU4jgCc6l	0.713_0.62	0	-4.513	1	0.0422	0.171	1.16e-06	0.118	0.206	130.09	211785	NA	trap	NA	NA	NA
6j0teRL3WdExzqmy334sh5	Seven Million (feat. Future)	Lil Uzi Vert	63	6j0teRL3WdExzqmy334sh5	The Perfect LUV Tape	2016-08-10	Trap Americana	6j0teRL3WdExzqmy334sh5	0.886_0.629	1	-4.404	0	0.306	0.051	7.66e-06	0.121	0.487	158.002	182491	NA	trap	NA	NA	NA
1BxkZE73h9BN3qwuA15TA3	Drip Too Hard	Lil Baby	12	1BxkZE73h9BN3qwuA15TA3	Drip Too Hard	2018-09-12	Trap Americana	1BxkZE73h9BN3qwuA15TA3	0.9_0.653	1	-6.962	0	0.289	0.0945	0	0.528	0.399	112.503	145603	NA	trap	NA	NA	NA
3lyeSiAIdLoZUHhV8psOTI	Feed Me Dope	Future	56	3lyeSiAIdLoZUHhV8psOTI	SUPER SLIMEY	2017-10-20	Trap Americana	3lyeSiAIdLoZUHhV8psOTI	0.853_0.688	8	-6.509	0	0.296	0.0118	0	0.151	0.565	150.012	166693	NA	trap	NA	NA	NA
0frzpcv2zCUk13mn0X824T	Mall	Gucci Mane	43	0frzpcv2zCUk13mn0X824T	El Gato: The Human Glacier	2017-12-22	Trap Americana	0frzpcv2zCUk13mn0X824T	0.749_0.809	11	-7.649	1	0.0504	0.0484	0	0.172	0.311	147.992	167683	NA	trap	NA	NA	NA
36evXa8bNvfBYNzePEWhG1	New Level REMIX	A$AP Ferg	55	36evXa8bNvfBYNzePEWhG1	New Level REMIX	2016-10-20	Trap Americana	36evXa8bNvfBYNzePEWhG1	0.711_0.663	11	-5.805	1	0.142	0.03	0	0.123	0.214	121.112	251195	NA	trap	NA	NA	NA
3JAqEYLvkXUECDgWgY3SBv	In My Mind	The Amazons	7	3JAqEYLvkXUECDgWgY3SBv	Introducing... The Amazons	2020-01-17	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	3JAqEYLvkXUECDgWgY3SBv	0.326_0.918	0	-4.207	0	0.0677	0.000102	0.00397	0.0719	0.546	155.046	230625	NA	NA	permanent wave	NA	NA
0yTlrnue3pJTJd7h7d43mk	Half Your Age	Joywave	56	0yTlrnue3pJTJd7h7d43mk	Half Your Age	2020-01-07	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	0yTlrnue3pJTJd7h7d43mk	0.463_0.786	9	-4.323	1	0.0323	0.0112	0	0.654	0.492	84.966	209227	NA	NA	permanent wave	NA	NA
6LdkP7aDWJ6sWL8lb3MDDy	Westside	FMLYBND	32	6LdkP7aDWJ6sWL8lb3MDDy	Fmlybnd	2020-01-01	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	6LdkP7aDWJ6sWL8lb3MDDy	0.626_0.621	2	-8.665	1	0.0443	0.0263	2.64e-05	0.204	0.708	150.089	197354	NA	NA	permanent wave	NA	NA
3Kq7kKBwHPOvdmyZanK4AP	Move to San Francisco	Circa Waves	55	3Kq7kKBwHPOvdmyZanK4AP	Move to San Francisco	2020-01-08	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	3Kq7kKBwHPOvdmyZanK4AP	0.7_0.701	9	-5.223	1	0.0342	0.185	0	0.0996	0.681	136.008	181492	NA	NA	permanent wave	NA	NA
4xEF6fLuXzUiWJzMqhmpTh	So Predictable	Set It Off	57	4xEF6fLuXzUiWJzMqhmpTh	After Midnight (Part 2)	2020-01-03	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	4xEF6fLuXzUiWJzMqhmpTh	0.564_0.867	5	-3.238	0	0.0541	0.11	0	0.155	0.505	150.004	181332	NA	NA	permanent wave	NA	NA
0n1sFgYEpGbYkp4EXFfKVp	Plastic Dream	The Lizards	15	0n1sFgYEpGbYkp4EXFfKVp	Plastic Dream	75-12-20	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	0n1sFgYEpGbYkp4EXFfKVp	0.444_0.813	7	-4.993	1	0.0421	1.55e-05	8.77e-05	0.68	0.538	110.039	198538	NA	NA	permanent wave	NA	NA
6hm4hIgn2ah34vsCQEV1ao	Hungry For The Holy Cow	Sleep Patterns	11	6hm4hIgn2ah34vsCQEV1ao	Hungry For The Holy Cow	75-11-30	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	6hm4hIgn2ah34vsCQEV1ao	0.41_0.917	4	-7.973	0	0.085	0.0227	7.55e-06	0.125	0.25	82.005	231220	NA	NA	permanent wave	NA	NA
5rbHxYjIAs4flh30UL66dO	No Sleep	No Love For The Middle Child	51	5rbHxYjIAs4flh30UL66dO	No Sleep	2020-01-03	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	5rbHxYjIAs4flh30UL66dO	0.614_0.608	10	-7.356	1	0.0375	0.451	5.03e-05	0.134	0.478	117.056	207179	NA	NA	permanent wave	NA	NA
1ip7DKU9LjT6aR4FdvD3Mv	Alive	Daughtry	60	1ip7DKU9LjT6aR4FdvD3Mv	Alive	75-12-18	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	1ip7DKU9LjT6aR4FdvD3Mv	0.51_0.774	1	-5.485	0T	0.0387	0.0324	0	0.053	0.334	100.286	262907	NA	NA	permanent wave	NA	NA
0v9zEZ8aSie2wi2V8YGkE0	Grim	The Blue Stones	56	0v9zEZ8aSie2wi2V8YGkE0	Grim	75-12-13	Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock	0v9zEZ8aSie2wi2V8YGkE0	0.469_0.919	11	-5.637	0T	0.172	0.000606	0.00514	0.367	0.336	167.871	302944	NA	NA	permanent wave	NA	NA
